NAME.who,NAME.shpfile,NAME.who_adm1,vaccine,iso3,who_coverage,merge_status,GAUL_CODE
yetsou,yetsou,ngounie,BCG,GAB,32.20785662,success,77299
yetsou,yetsou,ngounie,DTP1,GAB,70.66883435,success,77299
yetsou,yetsou,ngounie,DTP3,GAB,94.22511246,success,77299
yetsou,yetsou,ngounie,DTP4,GAB,-4444,success,77299
yetsou,yetsou,ngounie,HepB_BD,GAB,-4444,success,77299
yetsou,yetsou,ngounie,HepB_BDall,GAB,-4444,success,77299
yetsou,yetsou,ngounie,HepB3,GAB,94.22511246,success,77299
yetsou,yetsou,ngounie,Hib3,GAB,94.22511246,success,77299
yetsou,yetsou,ngounie,IPV1,GAB,85.65919315,success,77299
yetsou,yetsou,ngounie,MCV1,GAB,72.81031418,success,77299
yetsou,yetsou,ngounie,MCV2,GAB,-4444,success,77299
yetsou,yetsou,ngounie,MenA,GAB,-4444,success,77299
yetsou,yetsou,ngounie,PAB_DTP1,GAB,-4444,success,77299
yetsou,yetsou,ngounie,PCV1,GAB,-4444,success,77299
yetsou,yetsou,ngounie,PCV2,GAB,-4444,success,77299
yetsou,yetsou,ngounie,PCV3,GAB,-4444,success,77299
yetsou,yetsou,ngounie,Pol3,GAB,96.36659229,success,77299
yetsou,yetsou,ngounie,RCV1,GAB,-4444,success,77299
yetsou,yetsou,ngounie,Rota1,GAB,-4444,success,77299
yetsou,yetsou,ngounie,RotaC,GAB,-4444,success,77299
yetsou,yetsou,ngounie,TT2plus,GAB,41.09856705,success,77299
yetsou,yetsou,ngounie,VAD1,GAB,-4444,success,77299
yetsou,yetsou,ngounie,YFV,GAB,72.81031418,success,77299
mbigou,mbingou,ngounie,BCG,GAB,27.45233417,fuzzy success,76423
mbigou,mbingou,ngounie,DTP1,GAB,32.29356004,fuzzy success,76423
mbigou,mbingou,ngounie,DTP3,GAB,33.4168143,fuzzy success,76423
mbigou,mbingou,ngounie,DTP4,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,HepB_BD,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,HepB_BDall,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,HepB3,GAB,33.4168143,fuzzy success,76423
mbigou,mbingou,ngounie,Hib3,GAB,33.4168143,fuzzy success,76423
mbigou,mbingou,ngounie,IPV1,GAB,33.4168143,fuzzy success,76423
mbigou,mbingou,ngounie,MCV1,GAB,29.48542438,fuzzy success,76423
mbigou,mbingou,ngounie,MCV2,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,MenA,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,PAB_DTP1,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,PCV1,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,PCV2,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,PCV3,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,Pol3,GAB,32.29356004,fuzzy success,76423
mbigou,mbingou,ngounie,RCV1,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,Rota1,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,RotaC,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,TT2plus,GAB,11.67677408,fuzzy success,76423
mbigou,mbingou,ngounie,VAD1,GAB,-4444,fuzzy success,76423
mbigou,mbingou,ngounie,YFV,GAB,29.06420404,fuzzy success,76423
mulengibinza,moulenguibinza,nyanga,BCG,GAB,26.31913029,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,DTP1,GAB,46.11612317,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,DTP3,GAB,41.99861217,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,DTP4,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,HepB_BD,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,HepB_BDall,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,HepB3,GAB,41.99861217,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,Hib3,GAB,41.99861217,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,IPV1,GAB,41.99861217,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,MCV1,GAB,32.94008798,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,MCV2,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,MenA,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,PAB_DTP1,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,PCV1,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,PCV2,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,PCV3,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,Pol3,GAB,41.99861217,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,RCV1,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,Rota1,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,RotaC,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,TT2plus,GAB,18.81473775,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,VAD1,GAB,-4444,fuzzy success,76500
mulengibinza,moulenguibinza,nyanga,YFV,GAB,32.94008798,fuzzy success,76500
aconibe,aconibe,welenzas,BCG,GNQ,50,success,74935
aconibe,aconibe,welenzas,DTP1,GNQ,60,success,74935
aconibe,aconibe,welenzas,DTP3,GNQ,48,success,74935
aconibe,aconibe,welenzas,DTP4,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,HepB_BD,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,HepB_BDall,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,HepB3,GNQ,48,success,74935
aconibe,aconibe,welenzas,Hib3,GNQ,48,success,74935
aconibe,aconibe,welenzas,IPV1,GNQ,-2222,success,74935
aconibe,aconibe,welenzas,MCV1,GNQ,34,success,74935
aconibe,aconibe,welenzas,MCV2,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,MenA,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,PAB_DTP1,GNQ,-2222,success,74935
aconibe,aconibe,welenzas,PCV1,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,PCV2,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,PCV3,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,Pol3,GNQ,46,success,74935
aconibe,aconibe,welenzas,RCV1,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,Rota1,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,RotaC,GNQ,-4444,success,74935
aconibe,aconibe,welenzas,TT2plus,GNQ,23,success,74935
aconibe,aconibe,welenzas,VAD1,GNQ,37,success,74935
aconibe,aconibe,welenzas,YFV,GNQ,-2222,success,74935
acurenam,acurenam,centrosur,BCG,GNQ,59,success,74936
acurenam,acurenam,centrosur,DTP1,GNQ,72,success,74936
acurenam,acurenam,centrosur,DTP3,GNQ,59,success,74936
acurenam,acurenam,centrosur,DTP4,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,HepB_BD,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,HepB_BDall,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,HepB3,GNQ,59,success,74936
acurenam,acurenam,centrosur,Hib3,GNQ,59,success,74936
acurenam,acurenam,centrosur,IPV1,GNQ,-2222,success,74936
acurenam,acurenam,centrosur,MCV1,GNQ,99,success,74936
acurenam,acurenam,centrosur,MCV2,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,MenA,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,PAB_DTP1,GNQ,-2222,success,74936
acurenam,acurenam,centrosur,PCV1,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,PCV2,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,PCV3,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,Pol3,GNQ,58,success,74936
acurenam,acurenam,centrosur,RCV1,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,Rota1,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,RotaC,GNQ,-4444,success,74936
acurenam,acurenam,centrosur,TT2plus,GNQ,31,success,74936
acurenam,acurenam,centrosur,VAD1,GNQ,105,success,74936
acurenam,acurenam,centrosur,YFV,GNQ,-2222,success,74936
anisok,anisok,welenzas,BCG,GNQ,21,success,75053
anisok,anisok,welenzas,DTP1,GNQ,29,success,75053
anisok,anisok,welenzas,DTP3,GNQ,26,success,75053
anisok,anisok,welenzas,DTP4,GNQ,-4444,success,75053
anisok,anisok,welenzas,HepB_BD,GNQ,-4444,success,75053
anisok,anisok,welenzas,HepB_BDall,GNQ,-4444,success,75053
anisok,anisok,welenzas,HepB3,GNQ,26,success,75053
anisok,anisok,welenzas,Hib3,GNQ,26,success,75053
anisok,anisok,welenzas,IPV1,GNQ,-2222,success,75053
anisok,anisok,welenzas,MCV1,GNQ,18,success,75053
anisok,anisok,welenzas,MCV2,GNQ,-4444,success,75053
anisok,anisok,welenzas,MenA,GNQ,-4444,success,75053
anisok,anisok,welenzas,PAB_DTP1,GNQ,-2222,success,75053
anisok,anisok,welenzas,PCV1,GNQ,-4444,success,75053
anisok,anisok,welenzas,PCV2,GNQ,-4444,success,75053
anisok,anisok,welenzas,PCV3,GNQ,-4444,success,75053
anisok,anisok,welenzas,Pol3,GNQ,25,success,75053
anisok,anisok,welenzas,RCV1,GNQ,-4444,success,75053
anisok,anisok,welenzas,Rota1,GNQ,-4444,success,75053
anisok,anisok,welenzas,RotaC,GNQ,-4444,success,75053
anisok,anisok,welenzas,TT2plus,GNQ,12,success,75053
anisok,anisok,welenzas,VAD1,GNQ,75,success,75053
anisok,anisok,welenzas,YFV,GNQ,-2222,success,75053
annobon,annobon,annobon,BCG,GNQ,68,success,75057
annobon,annobon,annobon,DTP1,GNQ,78,success,75057
annobon,annobon,annobon,DTP3,GNQ,78,success,75057
annobon,annobon,annobon,DTP4,GNQ,-4444,success,75057
annobon,annobon,annobon,HepB_BD,GNQ,-4444,success,75057
annobon,annobon,annobon,HepB_BDall,GNQ,-4444,success,75057
annobon,annobon,annobon,HepB3,GNQ,78,success,75057
annobon,annobon,annobon,Hib3,GNQ,78,success,75057
annobon,annobon,annobon,IPV1,GNQ,-2222,success,75057
annobon,annobon,annobon,MCV1,GNQ,73,success,75057
annobon,annobon,annobon,MCV2,GNQ,-4444,success,75057
annobon,annobon,annobon,MenA,GNQ,-4444,success,75057
annobon,annobon,annobon,PAB_DTP1,GNQ,-2222,success,75057
annobon,annobon,annobon,PCV1,GNQ,-4444,success,75057
annobon,annobon,annobon,PCV2,GNQ,-4444,success,75057
annobon,annobon,annobon,PCV3,GNQ,-4444,success,75057
annobon,annobon,annobon,Pol3,GNQ,78,success,75057
annobon,annobon,annobon,RCV1,GNQ,-4444,success,75057
annobon,annobon,annobon,Rota1,GNQ,-4444,success,75057
annobon,annobon,annobon,RotaC,GNQ,-4444,success,75057
annobon,annobon,annobon,TT2plus,GNQ,53,success,75057
annobon,annobon,annobon,VAD1,GNQ,91,success,75057
annobon,annobon,annobon,YFV,GNQ,-2222,success,75057
baney,baney,bioconorte,BCG,GNQ,71,success,75149
baney,baney,bioconorte,DTP1,GNQ,118,success,75149
baney,baney,bioconorte,DTP3,GNQ,117,success,75149
baney,baney,bioconorte,DTP4,GNQ,-4444,success,75149
baney,baney,bioconorte,HepB_BD,GNQ,-4444,success,75149
baney,baney,bioconorte,HepB_BDall,GNQ,-4444,success,75149
baney,baney,bioconorte,HepB3,GNQ,117,success,75149
baney,baney,bioconorte,Hib3,GNQ,117,success,75149
baney,baney,bioconorte,IPV1,GNQ,-2222,success,75149
baney,baney,bioconorte,MCV1,GNQ,186,success,75149
baney,baney,bioconorte,MCV2,GNQ,-4444,success,75149
baney,baney,bioconorte,MenA,GNQ,-4444,success,75149
baney,baney,bioconorte,PAB_DTP1,GNQ,-2222,success,75149
baney,baney,bioconorte,PCV1,GNQ,-4444,success,75149
baney,baney,bioconorte,PCV2,GNQ,-4444,success,75149
baney,baney,bioconorte,PCV3,GNQ,-4444,success,75149
baney,baney,bioconorte,Pol3,GNQ,115,success,75149
baney,baney,bioconorte,RCV1,GNQ,-4444,success,75149
baney,baney,bioconorte,Rota1,GNQ,-4444,success,75149
baney,baney,bioconorte,RotaC,GNQ,-4444,success,75149
baney,baney,bioconorte,TT2plus,GNQ,44,success,75149
baney,baney,bioconorte,VAD1,GNQ,147,success,75149
baney,baney,bioconorte,YFV,GNQ,-2222,success,75149
bata,bata,litoral,BCG,GNQ,53,success,75176
bata,bata,litoral,DTP1,GNQ,45,success,75176
bata,bata,litoral,DTP3,GNQ,37,success,75176
bata,bata,litoral,DTP4,GNQ,-4444,success,75176
bata,bata,litoral,HepB_BD,GNQ,-4444,success,75176
bata,bata,litoral,HepB_BDall,GNQ,-4444,success,75176
bata,bata,litoral,HepB3,GNQ,37,success,75176
bata,bata,litoral,Hib3,GNQ,37,success,75176
bata,bata,litoral,IPV1,GNQ,-2222,success,75176
bata,bata,litoral,MCV1,GNQ,34,success,75176
bata,bata,litoral,MCV2,GNQ,-4444,success,75176
bata,bata,litoral,MenA,GNQ,-4444,success,75176
bata,bata,litoral,PAB_DTP1,GNQ,-2222,success,75176
bata,bata,litoral,PCV1,GNQ,-4444,success,75176
bata,bata,litoral,PCV2,GNQ,-4444,success,75176
bata,bata,litoral,PCV3,GNQ,-4444,success,75176
bata,bata,litoral,Pol3,GNQ,36,success,75176
bata,bata,litoral,RCV1,GNQ,-4444,success,75176
bata,bata,litoral,Rota1,GNQ,-4444,success,75176
bata,bata,litoral,RotaC,GNQ,-4444,success,75176
bata,bata,litoral,TT2plus,GNQ,26,success,75176
bata,bata,litoral,VAD1,GNQ,31,success,75176
bata,bata,litoral,YFV,GNQ,-2222,success,75176
evinayong,evinayong,centrosur,BCG,GNQ,81,success,75617
evinayong,evinayong,centrosur,DTP1,GNQ,95,success,75617
evinayong,evinayong,centrosur,DTP3,GNQ,114,success,75617
evinayong,evinayong,centrosur,DTP4,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,HepB_BD,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,HepB_BDall,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,HepB3,GNQ,114,success,75617
evinayong,evinayong,centrosur,Hib3,GNQ,114,success,75617
evinayong,evinayong,centrosur,IPV1,GNQ,-2222,success,75617
evinayong,evinayong,centrosur,MCV1,GNQ,84,success,75617
evinayong,evinayong,centrosur,MCV2,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,MenA,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,PAB_DTP1,GNQ,-2222,success,75617
evinayong,evinayong,centrosur,PCV1,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,PCV2,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,PCV3,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,Pol3,GNQ,114,success,75617
evinayong,evinayong,centrosur,RCV1,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,Rota1,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,RotaC,GNQ,-4444,success,75617
evinayong,evinayong,centrosur,TT2plus,GNQ,82,success,75617
evinayong,evinayong,centrosur,VAD1,GNQ,84,success,75617
evinayong,evinayong,centrosur,YFV,GNQ,-2222,success,75617
luba,luba,bicosur,BCG,GNQ,56,success,76272
luba,luba,bicosur,DTP1,GNQ,78,success,76272
luba,luba,bicosur,DTP3,GNQ,81,success,76272
luba,luba,bicosur,DTP4,GNQ,-4444,success,76272
luba,luba,bicosur,HepB_BD,GNQ,-4444,success,76272
luba,luba,bicosur,HepB_BDall,GNQ,-4444,success,76272
luba,luba,bicosur,HepB3,GNQ,81,success,76272
luba,luba,bicosur,Hib3,GNQ,81,success,76272
luba,luba,bicosur,IPV1,GNQ,-2222,success,76272
luba,luba,bicosur,MCV1,GNQ,50,success,76272
luba,luba,bicosur,MCV2,GNQ,-4444,success,76272
luba,luba,bicosur,MenA,GNQ,-4444,success,76272
luba,luba,bicosur,PAB_DTP1,GNQ,-2222,success,76272
luba,luba,bicosur,PCV1,GNQ,-4444,success,76272
luba,luba,bicosur,PCV2,GNQ,-4444,success,76272
luba,luba,bicosur,PCV3,GNQ,-4444,success,76272
luba,luba,bicosur,Pol3,GNQ,67,success,76272
luba,luba,bicosur,RCV1,GNQ,-4444,success,76272
luba,luba,bicosur,Rota1,GNQ,-4444,success,76272
luba,luba,bicosur,RotaC,GNQ,-4444,success,76272
luba,luba,bicosur,TT2plus,GNQ,26,success,76272
luba,luba,bicosur,VAD1,GNQ,59,success,76272
luba,luba,bicosur,YFV,GNQ,4,success,76272
malabo,malabo,bioconorte,BCG,GNQ,54,success,76329
malabo,malabo,bioconorte,DTP1,GNQ,51,success,76329
malabo,malabo,bioconorte,DTP3,GNQ,56,success,76329
malabo,malabo,bioconorte,DTP4,GNQ,-4444,success,76329
malabo,malabo,bioconorte,HepB_BD,GNQ,-4444,success,76329
malabo,malabo,bioconorte,HepB_BDall,GNQ,-4444,success,76329
malabo,malabo,bioconorte,HepB3,GNQ,56,success,76329
malabo,malabo,bioconorte,Hib3,GNQ,56,success,76329
malabo,malabo,bioconorte,IPV1,GNQ,-2222,success,76329
malabo,malabo,bioconorte,MCV1,GNQ,79,success,76329
malabo,malabo,bioconorte,MCV2,GNQ,-4444,success,76329
malabo,malabo,bioconorte,MenA,GNQ,-4444,success,76329
malabo,malabo,bioconorte,PAB_DTP1,GNQ,-2222,success,76329
malabo,malabo,bioconorte,PCV1,GNQ,-4444,success,76329
malabo,malabo,bioconorte,PCV2,GNQ,-4444,success,76329
malabo,malabo,bioconorte,PCV3,GNQ,-4444,success,76329
malabo,malabo,bioconorte,Pol3,GNQ,53,success,76329
malabo,malabo,bioconorte,RCV1,GNQ,-4444,success,76329
malabo,malabo,bioconorte,Rota1,GNQ,-4444,success,76329
malabo,malabo,bioconorte,RotaC,GNQ,-4444,success,76329
malabo,malabo,bioconorte,TT2plus,GNQ,55,success,76329
malabo,malabo,bioconorte,VAD1,GNQ,65,success,76329
malabo,malabo,bioconorte,YFV,GNQ,8,success,76329
mbini,mbini,litoral,BCG,GNQ,62,success,76424
mbini,mbini,litoral,DTP1,GNQ,87,success,76424
mbini,mbini,litoral,DTP3,GNQ,76,success,76424
mbini,mbini,litoral,DTP4,GNQ,-4444,success,76424
mbini,mbini,litoral,HepB_BD,GNQ,-4444,success,76424
mbini,mbini,litoral,HepB_BDall,GNQ,-4444,success,76424
mbini,mbini,litoral,HepB3,GNQ,76,success,76424
mbini,mbini,litoral,Hib3,GNQ,76,success,76424
mbini,mbini,litoral,IPV1,GNQ,-2222,success,76424
mbini,mbini,litoral,MCV1,GNQ,42,success,76424
mbini,mbini,litoral,MCV2,GNQ,-4444,success,76424
mbini,mbini,litoral,MenA,GNQ,-4444,success,76424
mbini,mbini,litoral,PAB_DTP1,GNQ,-2222,success,76424
mbini,mbini,litoral,PCV1,GNQ,-4444,success,76424
mbini,mbini,litoral,PCV2,GNQ,-4444,success,76424
mbini,mbini,litoral,PCV3,GNQ,-4444,success,76424
mbini,mbini,litoral,Pol3,GNQ,76,success,76424
mbini,mbini,litoral,RCV1,GNQ,-4444,success,76424
mbini,mbini,litoral,Rota1,GNQ,-4444,success,76424
mbini,mbini,litoral,RotaC,GNQ,-4444,success,76424
mbini,mbini,litoral,TT2plus,GNQ,36,success,76424
mbini,mbini,litoral,VAD1,GNQ,72,success,76424
mbini,mbini,litoral,YFV,GNQ,-2222,success,76424
mongomo,mongomo,welenzas,BCG,GNQ,59,success,76486
mongomo,mongomo,welenzas,DTP1,GNQ,65,success,76486
mongomo,mongomo,welenzas,DTP3,GNQ,54,success,76486
mongomo,mongomo,welenzas,DTP4,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,HepB_BD,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,HepB_BDall,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,HepB3,GNQ,54,success,76486
mongomo,mongomo,welenzas,Hib3,GNQ,54,success,76486
mongomo,mongomo,welenzas,IPV1,GNQ,-2222,success,76486
mongomo,mongomo,welenzas,MCV1,GNQ,45,success,76486
mongomo,mongomo,welenzas,MCV2,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,MenA,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,PAB_DTP1,GNQ,-2222,success,76486
mongomo,mongomo,welenzas,PCV1,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,PCV2,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,PCV3,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,Pol3,GNQ,53,success,76486
mongomo,mongomo,welenzas,RCV1,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,Rota1,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,RotaC,GNQ,-4444,success,76486
mongomo,mongomo,welenzas,TT2plus,GNQ,33,success,76486
mongomo,mongomo,welenzas,VAD1,GNQ,46,success,76486
mongomo,mongomo,welenzas,YFV,GNQ,-2222,success,76486
niefang,niefang,centrosur,BCG,GNQ,70,success,76642
niefang,niefang,centrosur,DTP1,GNQ,81,success,76642
niefang,niefang,centrosur,DTP3,GNQ,73,success,76642
niefang,niefang,centrosur,DTP4,GNQ,-4444,success,76642
niefang,niefang,centrosur,HepB_BD,GNQ,-4444,success,76642
niefang,niefang,centrosur,HepB_BDall,GNQ,-4444,success,76642
niefang,niefang,centrosur,HepB3,GNQ,73,success,76642
niefang,niefang,centrosur,Hib3,GNQ,73,success,76642
niefang,niefang,centrosur,IPV1,GNQ,-2222,success,76642
niefang,niefang,centrosur,MCV1,GNQ,61,success,76642
niefang,niefang,centrosur,MCV2,GNQ,-4444,success,76642
niefang,niefang,centrosur,MenA,GNQ,-4444,success,76642
niefang,niefang,centrosur,PAB_DTP1,GNQ,-2222,success,76642
niefang,niefang,centrosur,PCV1,GNQ,-4444,success,76642
niefang,niefang,centrosur,PCV2,GNQ,-4444,success,76642
niefang,niefang,centrosur,PCV3,GNQ,-4444,success,76642
niefang,niefang,centrosur,Pol3,GNQ,72,success,76642
niefang,niefang,centrosur,RCV1,GNQ,-4444,success,76642
niefang,niefang,centrosur,Rota1,GNQ,-4444,success,76642
niefang,niefang,centrosur,RotaC,GNQ,-4444,success,76642
niefang,niefang,centrosur,TT2plus,GNQ,28,success,76642
niefang,niefang,centrosur,VAD1,GNQ,54,success,76642
niefang,niefang,centrosur,YFV,GNQ,-2222,success,76642
nsoknsomo,nsoknsomo,kientem,BCG,GNQ,34,success,76685
nsoknsomo,nsoknsomo,kientem,DTP1,GNQ,40,success,76685
nsoknsomo,nsoknsomo,kientem,DTP3,GNQ,34,success,76685
nsoknsomo,nsoknsomo,kientem,DTP4,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,HepB_BD,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,HepB_BDall,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,HepB3,GNQ,34,success,76685
nsoknsomo,nsoknsomo,kientem,Hib3,GNQ,34,success,76685
nsoknsomo,nsoknsomo,kientem,IPV1,GNQ,-2222,success,76685
nsoknsomo,nsoknsomo,kientem,MCV1,GNQ,30,success,76685
nsoknsomo,nsoknsomo,kientem,MCV2,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,MenA,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,PAB_DTP1,GNQ,-2222,success,76685
nsoknsomo,nsoknsomo,kientem,PCV1,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,PCV2,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,PCV3,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,Pol3,GNQ,33,success,76685
nsoknsomo,nsoknsomo,kientem,RCV1,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,Rota1,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,RotaC,GNQ,-4444,success,76685
nsoknsomo,nsoknsomo,kientem,TT2plus,GNQ,13,success,76685
nsoknsomo,nsoknsomo,kientem,VAD1,GNQ,48,success,76685
nsoknsomo,nsoknsomo,kientem,YFV,GNQ,-2222,success,76685
nsork,nsork,welenzas,BCG,GNQ,33,success,76686
nsork,nsork,welenzas,DTP1,GNQ,46,success,76686
nsork,nsork,welenzas,DTP3,GNQ,41,success,76686
nsork,nsork,welenzas,DTP4,GNQ,-4444,success,76686
nsork,nsork,welenzas,HepB_BD,GNQ,-4444,success,76686
nsork,nsork,welenzas,HepB_BDall,GNQ,-4444,success,76686
nsork,nsork,welenzas,HepB3,GNQ,41,success,76686
nsork,nsork,welenzas,Hib3,GNQ,41,success,76686
nsork,nsork,welenzas,IPV1,GNQ,-2222,success,76686
nsork,nsork,welenzas,MCV1,GNQ,69,success,76686
nsork,nsork,welenzas,MCV2,GNQ,-4444,success,76686
nsork,nsork,welenzas,MenA,GNQ,-4444,success,76686
nsork,nsork,welenzas,PAB_DTP1,GNQ,-2222,success,76686
nsork,nsork,welenzas,PCV1,GNQ,-4444,success,76686
nsork,nsork,welenzas,PCV2,GNQ,-4444,success,76686
nsork,nsork,welenzas,PCV3,GNQ,-4444,success,76686
nsork,nsork,welenzas,Pol3,GNQ,39,success,76686
nsork,nsork,welenzas,RCV1,GNQ,-4444,success,76686
nsork,nsork,welenzas,Rota1,GNQ,-4444,success,76686
nsork,nsork,welenzas,RotaC,GNQ,-4444,success,76686
nsork,nsork,welenzas,TT2plus,GNQ,21,success,76686
nsork,nsork,welenzas,VAD1,GNQ,56,success,76686
nsork,nsork,welenzas,YFV,GNQ,-2222,success,76686
riaba,riaba,bicosur,BCG,GNQ,55,success,76912
riaba,riaba,bicosur,DTP1,GNQ,80,success,76912
riaba,riaba,bicosur,DTP3,GNQ,96,success,76912
riaba,riaba,bicosur,DTP4,GNQ,-4444,success,76912
riaba,riaba,bicosur,HepB_BD,GNQ,-4444,success,76912
riaba,riaba,bicosur,HepB_BDall,GNQ,-4444,success,76912
riaba,riaba,bicosur,HepB3,GNQ,96,success,76912
riaba,riaba,bicosur,Hib3,GNQ,96,success,76912
riaba,riaba,bicosur,IPV1,GNQ,-2222,success,76912
riaba,riaba,bicosur,MCV1,GNQ,50,success,76912
riaba,riaba,bicosur,MCV2,GNQ,-4444,success,76912
riaba,riaba,bicosur,MenA,GNQ,-4444,success,76912
riaba,riaba,bicosur,PAB_DTP1,GNQ,-2222,success,76912
riaba,riaba,bicosur,PCV1,GNQ,-4444,success,76912
riaba,riaba,bicosur,PCV2,GNQ,-4444,success,76912
riaba,riaba,bicosur,PCV3,GNQ,-4444,success,76912
riaba,riaba,bicosur,Pol3,GNQ,95,success,76912
riaba,riaba,bicosur,RCV1,GNQ,-4444,success,76912
riaba,riaba,bicosur,Rota1,GNQ,-4444,success,76912
riaba,riaba,bicosur,RotaC,GNQ,-4444,success,76912
riaba,riaba,bicosur,TT2plus,GNQ,19,success,76912
riaba,riaba,bicosur,VAD1,GNQ,44,success,76912
riaba,riaba,bicosur,YFV,GNQ,-2222,success,76912
ebibeyin,ebebiyin,kientem,BCG,GNQ,32,fuzzy success,75550
ebibeyin,ebebiyin,kientem,DTP1,GNQ,29,fuzzy success,75550
ebibeyin,ebebiyin,kientem,DTP3,GNQ,32,fuzzy success,75550
ebibeyin,ebebiyin,kientem,DTP4,GNQ,-4444,fuzzy success,75550
