,iso3,vaccine,ADM0_NAME,ADM1_NAME,NAME,who_coverage
457,CIV,DTP3,Cote d'Ivoire,goh,oume,93.58658264
458,CIV,DTP3,Cote d'Ivoire,hambol,dabakala,92.56255792
459,CIV,DTP3,Cote d'Ivoire,hambol,katiola,97.54013239
460,CIV,DTP3,Cote d'Ivoire,hambol,niakaramadougou,91.00724476
461,CIV,DTP3,Cote d'Ivoire,hautsassandra,daloa,93.400717
462,CIV,DTP3,Cote d'Ivoire,hautsassandra,issia,95.09688658
463,CIV,DTP3,Cote d'Ivoire,hautsassandra,vavoua,96.12244716
464,CIV,DTP3,Cote d'Ivoire,indeniedjuablin,abengourou,99.32689829
465,CIV,DTP3,Cote d'Ivoire,indeniedjuablin,agnibilekrou,93.9479394
466,CIV,DTP3,Cote d'Ivoire,indeniedjuablin,bettie,90.86956248
467,CIV,DTP3,Cote d'Ivoire,kabadougoubafingfolon,minignan,101.5690809
468,CIV,DTP3,Cote d'Ivoire,kabadougoubafingfolon,odienne,100.6328653
469,CIV,DTP3,Cote d'Ivoire,kabadougoubafingfolon,touba,90.08805198
470,CIV,DTP3,Cote d'Ivoire,lohdjiboua,divo,100.960352
471,CIV,DTP3,Cote d'Ivoire,lohdjiboua,fresco,107
472,CIV,DTP3,Cote d'Ivoire,lohdjiboua,guitry,102
473,CIV,DTP3,Cote d'Ivoire,lohdjiboua,lakota,103.5787958
474,CIV,DTP3,Cote d'Ivoire,marahoue,bouafle,98.59842996
475,CIV,DTP3,Cote d'Ivoire,marahoue,sinfra,97.1397006
476,CIV,DTP3,Cote d'Ivoire,marahoue,zuenoula,104.9189677
477,CIV,DTP3,Cote d'Ivoire,nziifou,bocanda,86.55026964
478,CIV,DTP3,Cote d'Ivoire,nziifou,bongouanou,97.06483973
479,CIV,DTP3,Cote d'Ivoire,nziifou,daoukro,95.44414651
480,CIV,DTP3,Cote d'Ivoire,nziifou,dimbokro,100.3147257
481,CIV,DTP3,Cote d'Ivoire,nziifou,mbahiakro,81.77991725
482,CIV,DTP3,Cote d'Ivoire,nziifou,prikro,93.6286473
483,CIV,DTP3,Cote d'Ivoire,porotchologobagoue,boundiali,103.0611586
484,CIV,DTP3,Cote d'Ivoire,porotchologobagoue,ferkessedougou,106.6228522
485,CIV,DTP3,Cote d'Ivoire,porotchologobagoue,korhogo,102.8179509
486,CIV,DTP3,Cote d'Ivoire,porotchologobagoue,ouangolodougou,117.6826662
487,CIV,DTP3,Cote d'Ivoire,porotchologobagoue,tengrela,104.8369308
488,CIV,DTP3,Cote d'Ivoire,sudcomoe,aboisso,94.32406661
489,CIV,DTP3,Cote d'Ivoire,sudcomoe,adiake,86.47811584
490,CIV,DTP3,Cote d'Ivoire,sudcomoe,grandbassam,85.3509067
491,CIV,DTP3,Cote d'Ivoire,tonkpi,biankouma,106.801286
492,CIV,DTP3,Cote d'Ivoire,tonkpi,danane,97.54993102
493,CIV,DTP3,Cote d'Ivoire,tonkpi,man,98.26224118
494,CIV,DTP3,Cote d'Ivoire,tonkpi,zouanhounien,94.55944762
495,CIV,DTP3,Cote d'Ivoire,worodougoubere,mankono,98.48232858
496,CIV,DTP3,Cote d'Ivoire,worodougoubere,seguela,110.2652474
497,CMR,DTP3,Cameroon,adamaoua,bankim,85.97892434
498,CMR,DTP3,Cameroon,adamaoua,banyo,105.1438005
499,CMR,DTP3,Cameroon,adamaoua,djohong,163.76476
500,CMR,DTP3,Cameroon,adamaoua,meiganga,92.49104519
501,CMR,DTP3,Cameroon,adamaoua,ngaoundal,97.7877167
502,CMR,DTP3,Cameroon,adamaoua,ngaoundererural,80.41150716
503,CMR,DTP3,Cameroon,adamaoua,ngaoundereurbain,73.16117384
504,CMR,DTP3,Cameroon,adamaoua,tibati,91.31431995
505,CMR,DTP3,Cameroon,adamaoua,tignere,91.47601157
506,CMR,DTP3,Cameroon,centre,akonolinga,87.41498236
507,CMR,DTP3,Cameroon,centre,awae,98.77052607
508,CMR,DTP3,Cameroon,centre,ayos,61.59101146
509,CMR,DTP3,Cameroon,centre,bafia,100.6316573
510,CMR,DTP3,Cameroon,centre,biyemassi,147.6872963
511,CMR,DTP3,Cameroon,centre,citeverte,86.16084417
512,CMR,DTP3,Cameroon,centre,djoungolo,96.52769684
513,CMR,DTP3,Cameroon,centre,ebebda,96.23283574
514,CMR,DTP3,Cameroon,centre,efoulan,94.52040941
515,CMR,DTP3,Cameroon,centre,eligmfomo,109.12199
516,CMR,DTP3,Cameroon,centre,eseka,94.50408815
517,CMR,DTP3,Cameroon,centre,esse,91.47479666
518,CMR,DTP3,Cameroon,centre,evodoula,126.2634816
519,CMR,DTP3,Cameroon,centre,mbalmayo,97.12720452
520,CMR,DTP3,Cameroon,centre,mbandjock,92.55538513
521,CMR,DTP3,Cameroon,centre,mbankomo,90.89402921
522,CMR,DTP3,Cameroon,centre,mfou,94.69633999
523,CMR,DTP3,Cameroon,centre,monatele,83.68120918
524,CMR,DTP3,Cameroon,centre,nangaeboko,86.01949176
525,CMR,DTP3,Cameroon,centre,ndikinimeki,104.9810696
526,CMR,DTP3,Cameroon,centre,ngogmapubi,89.34457821
527,CMR,DTP3,Cameroon,centre,ngoumou,76.55904534
528,CMR,DTP3,Cameroon,centre,nkolbisson,91.8507391
529,CMR,DTP3,Cameroon,centre,nkolndongo,83.48711921
530,CMR,DTP3,Cameroon,centre,ntui,84.11099021
531,CMR,DTP3,Cameroon,centre,obala,87.43118708
532,CMR,DTP3,Cameroon,centre,okola,106.5263983
533,CMR,DTP3,Cameroon,centre,saa,86.87887471
534,CMR,DTP3,Cameroon,centre,soa,104.4971685
535,CMR,DTP3,Cameroon,centre,yoko,68.45313421
536,CMR,DTP3,Cameroon,est,abongmbang,89.20164652
537,CMR,DTP3,Cameroon,est,batouri,94.08869691
538,CMR,DTP3,Cameroon,est,bertoua,94.93062242
539,CMR,DTP3,Cameroon,est,betareoya,108.7525358
540,CMR,DTP3,Cameroon,est,doume,96.71222317
541,CMR,DTP3,Cameroon,est,garouaboulai,132.0088077
542,CMR,DTP3,Cameroon,est,kette,94.44030293
543,CMR,DTP3,Cameroon,est,lomie,98.24121292
544,CMR,DTP3,Cameroon,est,mbang,87.9179706
545,CMR,DTP3,Cameroon,est,messamena,98.16217785
546,CMR,DTP3,Cameroon,est,moloundou,87.95140575
547,CMR,DTP3,Cameroon,est,ndelele,113.2047043
548,CMR,DTP3,Cameroon,est,nguelemendouka,86.40165033
549,CMR,DTP3,Cameroon,est,yokadouma,105.9523763
550,CMR,DTP3,Cameroon,extremenord,bogo,71.45268269
551,CMR,DTP3,Cameroon,extremenord,bourha,89.62687708
552,CMR,DTP3,Cameroon,extremenord,gazawa,79.24415002
553,CMR,DTP3,Cameroon,extremenord,goulfey,71.96925959
554,CMR,DTP3,Cameroon,extremenord,guere,66.21016448
555,CMR,DTP3,Cameroon,extremenord,guidiguis,81.15028123
556,CMR,DTP3,Cameroon,extremenord,hina,78.46896008
557,CMR,DTP3,Cameroon,extremenord,kaele,87.49411236
558,CMR,DTP3,Cameroon,extremenord,karhay,61.3449879
559,CMR,DTP3,Cameroon,extremenord,kolofata,166.3639011
560,CMR,DTP3,Cameroon,extremenord,kousseri,58.11442128
561,CMR,DTP3,Cameroon,extremenord,koza,67.14260392
562,CMR,DTP3,Cameroon,extremenord,mada,82.56583909
563,CMR,DTP3,Cameroon,extremenord,maga,72.97653977
564,CMR,DTP3,Cameroon,extremenord,makary,55.54375326
565,CMR,DTP3,Cameroon,extremenord,maroua1,63.55780474
566,CMR,DTP3,Cameroon,extremenord,maroua2,80.67759104
567,CMR,DTP3,Cameroon,extremenord,maroua3,74.86024295
568,CMR,DTP3,Cameroon,extremenord,meri,95.02545051
569,CMR,DTP3,Cameroon,extremenord,mindif,87.62664177
570,CMR,DTP3,Cameroon,extremenord,mogode,82.10474219
571,CMR,DTP3,Cameroon,extremenord,mokolo,107.5083948
572,CMR,DTP3,Cameroon,extremenord,mora,57.80412635
573,CMR,DTP3,Cameroon,extremenord,moulvoudaye,76.06026486
574,CMR,DTP3,Cameroon,extremenord,moutourwa,79.0440692
575,CMR,DTP3,Cameroon,extremenord,pette,81.39948969
576,CMR,DTP3,Cameroon,extremenord,roua,82.15283534
577,CMR,DTP3,Cameroon,extremenord,tokombere,80.6968902
578,CMR,DTP3,Cameroon,extremenord,vele,92.84091657
579,CMR,DTP3,Cameroon,extremenord,yagoua,85.49742724
580,CMR,DTP3,Cameroon,littoral,abo,91.929657
581,CMR,DTP3,Cameroon,littoral,bangue,88.00207005
582,CMR,DTP3,Cameroon,littoral,boko,50.95423617
583,CMR,DTP3,Cameroon,littoral,bonassama,96.86335127
584,CMR,DTP3,Cameroon,littoral,citedespalmiers,91.25782172
585,CMR,DTP3,Cameroon,littoral,deido,79.48296595
586,CMR,DTP3,Cameroon,littoral,dibombari,92.55515906
587,CMR,DTP3,Cameroon,littoral,edea,81.39707619
588,CMR,DTP3,Cameroon,littoral,japoma,72.92343122
589,CMR,DTP3,Cameroon,littoral,logbaba,106.5423396
590,CMR,DTP3,Cameroon,littoral,loum,97.5390946
591,CMR,DTP3,Cameroon,littoral,manjo,120.6943091
592,CMR,DTP3,Cameroon,littoral,manoka,18.37117516
593,CMR,DTP3,Cameroon,littoral,mbanga,63.86919201
594,CMR,DTP3,Cameroon,littoral,melong,97.15423957
595,CMR,DTP3,Cameroon,littoral,ndom,49.73128138
596,CMR,DTP3,Cameroon,littoral,newbell,84.1782234
597,CMR,DTP3,Cameroon,littoral,ngambe,116.9002578
598,CMR,DTP3,Cameroon,littoral,njombepenja,97.48514988
599,CMR,DTP3,Cameroon,littoral,nkondjock,99.76286745
600,CMR,DTP3,Cameroon,littoral,nkongsamba,109.9032989
601,CMR,DTP3,Cameroon,littoral,nylon,100.1203828
602,CMR,DTP3,Cameroon,littoral,pouma,128.1970491
603,CMR,DTP3,Cameroon,littoral,yabassi,100.3744014
604,CMR,DTP3,Cameroon,nord,bibemi,65.58411973
605,CMR,DTP3,Cameroon,nord,figuil,80.89049696
606,CMR,DTP3,Cameroon,nord,garoua1,80.68755069
607,CMR,DTP3,Cameroon,nord,garoua2,84.02366834
608,CMR,DTP3,Cameroon,nord,gashiga,71.18208944
609,CMR,DTP3,Cameroon,nord,golombe,105.2624123
610,CMR,DTP3,Cameroon,nord,guider,79.96046159
611,CMR,DTP3,Cameroon,nord,lagdo,82.76033827
612,CMR,DTP3,Cameroon,nord,mayooulo,98.3894518
613,CMR,DTP3,Cameroon,nord,ngong,93.9066761
614,CMR,DTP3,Cameroon,nord,pitoa,85.17951408
615,CMR,DTP3,Cameroon,nord,poli,63.17727703
616,CMR,DTP3,Cameroon,nord,reybouba,82.99655728
617,CMR,DTP3,Cameroon,nord,tchollire,87.62849564
618,CMR,DTP3,Cameroon,nord,touboro,72.49625493
619,CMR,DTP3,Cameroon,nordouest,ako,111.3437748
620,CMR,DTP3,Cameroon,nordouest,bafut,54.47445592
621,CMR,DTP3,Cameroon,nordouest,bali,51.15826748
622,CMR,DTP3,Cameroon,nordouest,bamenda,77.31224794
623,CMR,DTP3,Cameroon,nordouest,batibo,68.98269012
624,CMR,DTP3,Cameroon,nordouest,benakuma,92.54278121
625,CMR,DTP3,Cameroon,nordouest,fundong,73.65710798
626,CMR,DTP3,Cameroon,nordouest,kumboeast,95.72268384
627,CMR,DTP3,Cameroon,nordouest,kumbowest,78.07650619
628,CMR,DTP3,Cameroon,nordouest,mbengwi,80.43014328
629,CMR,DTP3,Cameroon,nordouest,ndop,64.93803669
630,CMR,DTP3,Cameroon,nordouest,ndu,80.95847418
631,CMR,DTP3,Cameroon,nordouest,njikwa,98.87267552
632,CMR,DTP3,Cameroon,nordouest,nkambe,79.63033542
633,CMR,DTP3,Cameroon,nordouest,nwa,111.6709297
634,CMR,DTP3,Cameroon,nordouest,oku,64.90007584
635,CMR,DTP3,Cameroon,nordouest,santa,84.88968919
636,CMR,DTP3,Cameroon,nordouest,tubah,66.9776777
637,CMR,DTP3,Cameroon,nordouest,wum,84.0695588
638,CMR,DTP3,Cameroon,ouest,bafang,76.33644011
639,CMR,DTP3,Cameroon,ouest,baham,89.55484585
640,CMR,DTP3,Cameroon,ouest,bamendjou,76.52874623
641,CMR,DTP3,Cameroon,ouest,bandja,135.6973055
642,CMR,DTP3,Cameroon,ouest,bandjoun,95.24560067
643,CMR,DTP3,Cameroon,ouest,bangangte,75.06511235
644,CMR,DTP3,Cameroon,ouest,bangourain,69.94172433
645,CMR,DTP3,Cameroon,ouest,batcham,72.19437157
646,CMR,DTP3,Cameroon,ouest,dschang,93.78226961
647,CMR,DTP3,Cameroon,ouest,foumban,85.99753502
648,CMR,DTP3,Cameroon,ouest,foumbot,66.38623015
649,CMR,DTP3,Cameroon,ouest,galim,85.01382208
650,CMR,DTP3,Cameroon,ouest,kekem,70.83964472
651,CMR,DTP3,Cameroon,ouest,kouoptamo,80.00295998
652,CMR,DTP3,Cameroon,ouest,malantouen,75.9196322
653,CMR,DTP3,Cameroon,ouest,massangam,92.42020754
654,CMR,DTP3,Cameroon,ouest,mbouda,92.14519578
655,CMR,DTP3,Cameroon,ouest,mifi,81.20668958
656,CMR,DTP3,Cameroon,ouest,penkamichel,74.82930521
657,CMR,DTP3,Cameroon,ouest,santchou,69.85556077
658,CMR,DTP3,Cameroon,sud,ambam,116.6365394
659,CMR,DTP3,Cameroon,sud,djoum,99.86275112
660,CMR,DTP3,Cameroon,sud,ebolowa,83.70421081
661,CMR,DTP3,Cameroon,sud,kribi,102.3875176
662,CMR,DTP3,Cameroon,sud,lolodorf,90.82966665
663,CMR,DTP3,Cameroon,sud,meyomessala,106.1238176
664,CMR,DTP3,Cameroon,sud,mvangan,115.4622569
665,CMR,DTP3,Cameroon,sud,olamze,91.18594818
666,CMR,DTP3,Cameroon,sud,sangmelima,116.4648432
667,CMR,DTP3,Cameroon,sud,zoetele,107.1834559
668,CMR,DTP3,Cameroon,sudouest,akwaya,151.4260626
669,CMR,DTP3,Cameroon,sudouest,bakassi,34.24789421
670,CMR,DTP3,Cameroon,sudouest,bangem,123.7294192
671,CMR,DTP3,Cameroon,sudouest,buea,78.82829801
672,CMR,DTP3,Cameroon,sudouest,ekondotiti,127.2470703
673,CMR,DTP3,Cameroon,sudouest,eyumojock,86.36427187
674,CMR,DTP3,Cameroon,sudouest,fontem,72.30518938
675,CMR,DTP3,Cameroon,sudouest,konye,43.77260432
676,CMR,DTP3,Cameroon,sudouest,kumba,93.04666252
677,CMR,DTP3,Cameroon,sudouest,limbe,91.42448512
678,CMR,DTP3,Cameroon,sudouest,mamfe,92.45525915
679,CMR,DTP3,Cameroon,sudouest,mbonge,80.20645407
680,CMR,DTP3,Cameroon,sudouest,mundemba,82.71678644
681,CMR,DTP3,Cameroon,sudouest,muyuka,102.6669045
682,CMR,DTP3,Cameroon,sudouest,nguti,101.0284544
683,CMR,DTP3,Cameroon,sudouest,tiko,108.3906735
684,CMR,DTP3,Cameroon,sudouest,tombel,86.80043245
685,CMR,DTP3,Cameroon,sudouest,wabane,94.56217611
686,COD,DTP3,Democratic Republic of the Congo,basuele,aketi,94.40245857
687,COD,DTP3,Democratic Republic of the Congo,basuele,ango,96.7822567
688,COD,DTP3,Democratic Republic of the Congo,basuele,bili,115.0548957
689,COD,DTP3,Democratic Republic of the Congo,basuele,bondo,87.82880881
690,COD,DTP3,Democratic Republic of the Congo,basuele,buta,91.41133944
691,COD,DTP3,Democratic Republic of the Congo,basuele,dingila,98.46797441
692,COD,DTP3,Democratic Republic of the Congo,basuele,likati,80.05888208
693,COD,DTP3,Democratic Republic of the Congo,basuele,monga,90.86487013
694,COD,DTP3,Democratic Republic of the Congo,basuele,poko,99.82117113
695,COD,DTP3,Democratic Republic of the Congo,basuele,titule,96.80346519
696,COD,DTP3,Democratic Republic of the Congo,basuele,viadana,94.07021663
697,COD,DTP3,Democratic Republic of the Congo,equateur,basankusu,86.08686271
698,COD,DTP3,Democratic Republic of the Congo,equateur,bikoro,95.27348534
699,COD,DTP3,Democratic Republic of the Congo,equateur,bolenge,89.41003767
700,COD,DTP3,Democratic Republic of the Congo,equateur,bolomba,96.94862423
701,COD,DTP3,Democratic Republic of the Congo,equateur,bomongo,92.48356398
702,COD,DTP3,Democratic Republic of the Congo,equateur,djombo,76.83186555
703,COD,DTP3,Democratic Republic of the Congo,equateur,iboko,91.90100674
704,COD,DTP3,Democratic Republic of the Congo,equateur,ingende,93.51621729
705,COD,DTP3,Democratic Republic of the Congo,equateur,irebu,86.5616984
706,COD,DTP3,Democratic Republic of the Congo,equateur,lilangabobangi,48.46133331
707,COD,DTP3,Democratic Republic of the Congo,equateur,lolangamampoko,90.35304423
708,COD,DTP3,Democratic Republic of the Congo,equateur,lotumbe,69.15126869
709,COD,DTP3,Democratic Republic of the Congo,equateur,lukolela,103.7812534
710,COD,DTP3,Democratic Republic of the Congo,equateur,makanza,85.10112602
711,COD,DTP3,Democratic Republic of the Congo,equateur,mbandaka,79.48775712
712,COD,DTP3,Democratic Republic of the Congo,equateur,monieka,83.33193548
713,COD,DTP3,Democratic Republic of the Congo,equateur,ntondo,88.38046757
714,COD,DTP3,Democratic Republic of the Congo,equateur,wangata,73.1324781
715,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kafubu,102.0236532
716,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kamalondo,94.36122628
717,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kambove,94.27386563
718,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kampemba,85.33485856
719,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kapolowe,95.72040821
720,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kasenga,107.8703625
721,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kashobwe,75.39264233
722,COD,DTP3,Democratic Republic of the Congo,hautkatanga,katuba,107.3418263
723,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kenya,113.030485
724,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kikula,105.2439804
725,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kilelabalanda,91.2251391
726,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kilwa,111.410997
727,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kipushi,78.17412164
728,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kisanga,88.986911
729,COD,DTP3,Democratic Republic of the Congo,hautkatanga,kowe,56.40194746
730,COD,DTP3,Democratic Republic of the Congo,hautkatanga,likasi,113.2652987
731,COD,DTP3,Democratic Republic of the Congo,hautkatanga,lubumbashi,121.9557894
732,COD,DTP3,Democratic Republic of the Congo,hautkatanga,lukafu,103.8152151
733,COD,DTP3,Democratic Republic of the Congo,hautkatanga,mitwaba,86.79898716
734,COD,DTP3,Democratic Republic of the Congo,hautkatanga,mufungasampwe,96.00361636
735,COD,DTP3,Democratic Republic of the Congo,hautkatanga,mumbunda,100.4272636
736,COD,DTP3,Democratic Republic of the Congo,hautkatanga,panda,112.0221677
737,COD,DTP3,Democratic Republic of the Congo,hautkatanga,pweto,97.41111949
738,COD,DTP3,Democratic Republic of the Congo,hautkatanga,rwashi,77.47225705
739,COD,DTP3,Democratic Republic of the Congo,hautkatanga,sakania,84.51370281
740,COD,DTP3,Democratic Republic of the Congo,hautkatanga,tshamilemba,94.70274689
741,COD,DTP3,Democratic Republic of the Congo,hautkatanga,vangu,79.60556136
742,COD,DTP3,Democratic Republic of the Congo,hautlomami,baka,88.48197562
743,COD,DTP3,Democratic Republic of the Congo,hautlomami,bukama,95.11454543
744,COD,DTP3,Democratic Republic of the Congo,hautlomami,butumba,104.127252
745,COD,DTP3,Democratic Republic of the Congo,hautlomami,kabondodianda,100.0268435
746,COD,DTP3,Democratic Republic of the Congo,hautlomami,kabongo,82.76590441
747,COD,DTP3,Democratic Republic of the Congo,hautlomami,kamina,96.61627727
748,COD,DTP3,Democratic Republic of the Congo,hautlomami,kaniama,95.81468432
749,COD,DTP3,Democratic Republic of the Congo,hautlomami,kayamba,105.4560786
750,COD,DTP3,Democratic Republic of the Congo,hautlomami,kinda,97.60798405
751,COD,DTP3,Democratic Republic of the Congo,hautlomami,kinkondja,97.10741645
752,COD,DTP3,Democratic Republic of the Congo,hautlomami,kitenge,88.59059765
753,COD,DTP3,Democratic Republic of the Congo,hautlomami,lwamba,98.11444524
754,COD,DTP3,Democratic Republic of the Congo,hautlomami,malembankulu,95.69606269
755,COD,DTP3,Democratic Republic of the Congo,hautlomami,mukanga,94.47073511
756,COD,DTP3,Democratic Republic of the Congo,hautlomami,mulongo,102.6799619
757,COD,DTP3,Democratic Republic of the Congo,hautlomami,songa,107.7937115
758,COD,DTP3,Democratic Republic of the Congo,hautuele,aba,85.28815682
759,COD,DTP3,Democratic Republic of the Congo,hautuele,bomamangbetu,91.90472932
760,COD,DTP3,Democratic Republic of the Congo,hautuele,doruma,76.03864186
761,COD,DTP3,Democratic Republic of the Congo,hautuele,dungu,95.42651566
762,COD,DTP3,Democratic Republic of the Congo,hautuele,faradje,89.14581932
763,COD,DTP3,Democratic Republic of the Congo,hautuele,gombari,89.00130326
764,COD,DTP3,Democratic Republic of the Congo,hautuele,isiro,91.42130192
765,COD,DTP3,Democratic Republic of the Congo,hautuele,makoro,91.35146295
766,COD,DTP3,Democratic Republic of the Congo,hautuele,niangara,85.29431366
767,COD,DTP3,Democratic Republic of the Congo,hautuele,pawa,93.42975325
768,COD,DTP3,Democratic Republic of the Congo,hautuele,rungu,92.94041087
769,COD,DTP3,Democratic Republic of the Congo,hautuele,wamba,89.7709005
770,COD,DTP3,Democratic Republic of the Congo,hautuele,watsa,99.02647609
771,COD,DTP3,Democratic Republic of the Congo,ituri,adi,107.2614501
772,COD,DTP3,Democratic Republic of the Congo,ituri,adja,97.3222822
773,COD,DTP3,Democratic Republic of the Congo,ituri,angumu,102.4415879
774,COD,DTP3,Democratic Republic of the Congo,ituri,ariwara,97.1029581
775,COD,DTP3,Democratic Republic of the Congo,ituri,aru,108.9016788
776,COD,DTP3,Democratic Republic of the Congo,ituri,aungba,99.08940305
777,COD,DTP3,Democratic Republic of the Congo,ituri,bambumines,97.48231508
778,COD,DTP3,Democratic Republic of the Congo,ituri,biringi,104.7149867
779,COD,DTP3,Democratic Republic of the Congo,ituri,boga,161.6072078
780,COD,DTP3,Democratic Republic of the Congo,ituri,bunia,72.00460792
781,COD,DTP3,Democratic Republic of the Congo,ituri,damas,99.99520918
782,COD,DTP3,Democratic Republic of the Congo,ituri,drodro,91.66522331
783,COD,DTP3,Democratic Republic of the Congo,ituri,fataki,106.4792734
784,COD,DTP3,Democratic Republic of the Congo,ituri,gethy,83.37974197
785,COD,DTP3,Democratic Republic of the Congo,ituri,jiba,88.38692079
786,COD,DTP3,Democratic Republic of the Congo,ituri,kambala,96.61233216
787,COD,DTP3,Democratic Republic of the Congo,ituri,kilo,224.1509432
788,COD,DTP3,Democratic Republic of the Congo,ituri,komanda,84.09105993
789,COD,DTP3,Democratic Republic of the Congo,ituri,laybo,102.2627475
790,COD,DTP3,Democratic Republic of the Congo,ituri,linga,98.08092596
791,COD,DTP3,Democratic Republic of the Congo,ituri,lita,92.50982789
792,COD,DTP3,Democratic Republic of the Congo,ituri,logo,99.71471042
793,COD,DTP3,Democratic Republic of the Congo,ituri,lolwa,132.9899297
794,COD,DTP3,Democratic Republic of the Congo,ituri,mahagi,100.3844627
795,COD,DTP3,Democratic Republic of the Congo,ituri,mambasa,121.7210607
796,COD,DTP3,Democratic Republic of the Congo,ituri,mandima,98.16961667
797,COD,DTP3,Democratic Republic of the Congo,ituri,mangala,144.1861594
798,COD,DTP3,Democratic Republic of the Congo,ituri,mongbwalu,103.5531338
799,COD,DTP3,Democratic Republic of the Congo,ituri,niania,113.1346807
800,COD,DTP3,Democratic Republic of the Congo,ituri,nizi,96.65717041
801,COD,DTP3,Democratic Republic of the Congo,ituri,nyankunde,108.3318868
802,COD,DTP3,Democratic Republic of the Congo,ituri,nyarambe,102.8065025
803,COD,DTP3,Democratic Republic of the Congo,ituri,rethy,75.57260557
804,COD,DTP3,Democratic Republic of the Congo,ituri,rimba,99.633411
805,COD,DTP3,Democratic Republic of the Congo,ituri,rwampara,85.12028734
806,COD,DTP3,Democratic Republic of the Congo,ituri,tchomia,92.18276949
807,COD,DTP3,Democratic Republic of the Congo,kasai,bangalubaka,103.8756667
808,COD,DTP3,Democratic Republic of the Congo,kasai,bulape,96.45897995
809,COD,DTP3,Democratic Republic of the Congo,kasai,dekese,78.78890634
810,COD,DTP3,Democratic Republic of the Congo,kasai,ilebo,97.56578953
811,COD,DTP3,Democratic Republic of the Congo,kasai,kakenge,94.14345065
812,COD,DTP3,Democratic Republic of the Congo,kasai,kalondaouest,83.6674702
813,COD,DTP3,Democratic Republic of the Congo,kasai,kamonia,52.05035762
814,COD,DTP3,Democratic Republic of the Congo,kasai,kamuesha,40.72233388
815,COD,DTP3,Democratic Republic of the Congo,kasai,kanzala,93.71811391
816,COD,DTP3,Democratic Republic of the Congo,kasai,kitangwa,97.28156039
817,COD,DTP3,Democratic Republic of the Congo,kasai,luebo,87.29094244
818,COD,DTP3,Democratic Republic of the Congo,kasai,mikope,95.59227403
819,COD,DTP3,Democratic Republic of the Congo,kasai,mushenge,97.01661358
820,COD,DTP3,Democratic Republic of the Congo,kasai,mutena,51.14747448
821,COD,DTP3,Democratic Republic of the Congo,kasai,mweka,91.32189909
822,COD,DTP3,Democratic Republic of the Congo,kasai,ndjokopunda,81.23296342
823,COD,DTP3,Democratic Republic of the Congo,kasai,nyanga,102.0320034
824,COD,DTP3,Democratic Republic of the Congo,kasai,tshikapa,93.76956001
825,COD,DTP3,Democratic Republic of the Congo,kasaicentral,benaleka,98.89105108
826,COD,DTP3,Democratic Republic of the Congo,kasaicentral,benatshiadi,109.7590837
827,COD,DTP3,Democratic Republic of the Congo,kasaicentral,bilomba,70.24947198
828,COD,DTP3,Democratic Republic of the Congo,kasaicentral,bobozo,146.5054687
829,COD,DTP3,Democratic Republic of the Congo,kasaicentral,bunkonde,91.17468505
830,COD,DTP3,Democratic Republic of the Congo,kasaicentral,demba,91.99148265
831,COD,DTP3,Democratic Republic of the Congo,kasaicentral,dibaya,102.650114
832,COD,DTP3,Democratic Republic of the Congo,kasaicentral,kalomba,92.69367709
833,COD,DTP3,Democratic Republic of the Congo,kasaicentral,kananga,89.39572127
834,COD,DTP3,Democratic Republic of the Congo,kasaicentral,katende,88.90414379
835,COD,DTP3,Democratic Republic of the Congo,kasaicentral,katoka,90.47550805
836,COD,DTP3,Democratic Republic of the Congo,kasaicentral,luambo,88.40379013
837,COD,DTP3,Democratic Republic of the Congo,kasaicentral,lubondaie,87.04154541
838,COD,DTP3,Democratic Republic of the Congo,kasaicentral,lubunga,93.57073808
839,COD,DTP3,Democratic Republic of the Congo,kasaicentral,luiza,95.67072362
840,COD,DTP3,Democratic Republic of the Congo,kasaicentral,lukonga,101.8935551
