,NAME.who_adm1,NAME.who,NAME.shpfile,Country,iso3,who_coverage,merge_status,field_name,location_code,shapefile
1705,gashbarka,kerkebet,kerkebet,Eritrea,ERI,40.88244248,success,GAUL_CODE,15844,lf_g2015_2014_2
1706,gashbarka,logoanseba,logoanseba,Eritrea,ERI,57.92111092,success,GAUL_CODE,15870,lf_g2015_2014_2
1707,debub,maiaini,maiaini,Eritrea,ERI,39.57626155,success,GAUL_CODE,15853,lf_g2015_2014_2
1708,semiemkeithbahri,massawa,massawa,Eritrea,ERI,74.78521516,success,GAUL_CODE,15889,lf_g2015_2014_2
1709,debub,mendefera,mendefera,Eritrea,ERI,108.0100619,success,GAUL_CODE,15855,lf_g2015_2014_2
1710,gashbarka,mensura,mensura,Eritrea,ERI,82.27320355,success,GAUL_CODE,15871,lf_g2015_2014_2
1711,gashbarka,mogolo,mogolo,Eritrea,ERI,89.99071152,success,GAUL_CODE,15872,lf_g2015_2014_2
1712,semiemkeithbahri,nakfa,nakfa,Eritrea,ERI,112.0235014,success,GAUL_CODE,15890,lf_g2015_2014_2
1713,gashbarka,sela,sela,Eritrea,ERI,124.8359671,success,GAUL_CODE,15845,lf_g2015_2014_2
1714,debub,senafe,senafe,Eritrea,ERI,51.154058,success,GAUL_CODE,15857,lf_g2015_2014_2
1715,gashbarka,tesseney,tesseney,Eritrea,ERI,94.36738779,success,GAUL_CODE,15876,lf_g2015_2014_2
1716,debub,adiquala,adikuala,Eritrea,ERI,73.03056427,fuzzy success,GAUL_CODE,15848,lf_g2015_2014_2
1717,anseba,aditekelezan,aditekeliezan,Eritrea,ERI,48.24627729,fuzzy success,GAUL_CODE,15835,lf_g2015_2014_2
1718,semiemkeithbahri,adobha,adobhe,Eritrea,ERI,58.67560532,fuzzy success,GAUL_CODE,15884,lf_g2015_2014_2
1719,debubkeithbahri,areta,araeta,Eritrea,ERI,54.35775475,fuzzy success,GAUL_CODE,15859,lf_g2015_2014_2
1720,gashbarka,dighe,dge,Eritrea,ERI,104.3865425,fuzzy success,GAUL_CODE,15865,lf_g2015_2014_2
1721,maekel,ghalanefhi,galanefhi,Eritrea,ERI,69.56044547,fuzzy success,GAUL_CODE,15878,lf_g2015_2014_2
1722,semiemkeithbahri,ghelaelo,gelalo,Eritrea,ERI,80.07646219,fuzzy success,GAUL_CODE,15887,lf_g2015_2014_2
1723,semiemkeithbahri,ghindae,gindae,Eritrea,ERI,84.20819981,fuzzy success,GAUL_CODE,15888,lf_g2015_2014_2
1724,gashbarka,gogne,gonei,Eritrea,ERI,75.13918719,fuzzy success,GAUL_CODE,15867,lf_g2015_2014_2
1725,gashbarka,haykota,haikota,Eritrea,ERI,63.70472822,fuzzy success,GAUL_CODE,15868,lf_g2015_2014_2
1726,gashbarka,lalaygash,laelaygash,Eritrea,ERI,93.8834436,fuzzy success,GAUL_CODE,15869,lf_g2015_2014_2
1727,debub,maymine,maimne,Eritrea,ERI,93.62668881,fuzzy success,GAUL_CODE,15854,lf_g2015_2014_2
1728,gashbarka,molki,molqi,Eritrea,ERI,87.93660478,fuzzy success,GAUL_CODE,15873,lf_g2015_2014_2
1729,maekel,sea,southernasmara,Eritrea,ERI,58.35763785,fuzzy success,GAUL_CODE,15882,lf_g2015_2014_2
1730,debub,segheneyti,segeneiti,Eritrea,ERI,54.54423929,fuzzy success,GAUL_CODE,15856,lf_g2015_2014_2
1731,maekel,serejeka,serejeqa,Eritrea,ERI,60.80889136,fuzzy success,GAUL_CODE,15881,lf_g2015_2014_2
1732,gashbarka,shambuko,shambqo,Eritrea,ERI,89.39086017,fuzzy success,GAUL_CODE,15875,lf_g2015_2014_2
1733,semiemkeithbahri,shieb,sheb,Eritrea,ERI,43.51977151,fuzzy success,GAUL_CODE,15892,lf_g2015_2014_2
1734,debub,tserona,tsorona,Eritrea,ERI,38.40369989,fuzzy success,GAUL_CODE,15858,lf_g2015_2014_2
1735,gashbarka,agordat,akurdet,Eritrea,ERI,81.61728417,in WHO but not shpfile,GAUL_CODE,15863,lf_g2015_2014_2
1736,debubkeithbahri,ddenkalia,NA,Eritrea,ERI,111.3740779,in WHO but not shpfile,GAUL_CODE,NA,lf_g2015_2014_2
1737,gashbarka,geluj,NA,Eritrea,ERI,99.49324324,in WHO but not shpfile,GAUL_CODE,NA,lf_g2015_2014_2
1738,semiemkeithbahri,karora,quarura,Eritrea,ERI,46.76073144,in WHO but not shpfile,GAUL_CODE,15891,lf_g2015_2014_2
1739,debubkeithbahri,mdenkel,NA,Eritrea,ERI,159.6918686,in WHO but not shpfile,GAUL_CODE,NA,lf_g2015_2014_2
1740,maekel,nea,northernmerab,Eritrea,ERI,53.45288484,in WHO but not shpfile,GAUL_CODE,15880,lf_g2015_2014_2
1741,nordouest,nwa,northernasmara,Eritrea,ERI,49.28927402,in WHO but not shpfile,GAUL_CODE,15879,lf_g2015_2014_2
1742,maekel,swa,southernasmara,Eritrea,ERI,101.2640332,in WHO but not shpfile,GAUL_CODE,15882,lf_g2015_2014_2
1744,NA,NA,centralsrs,Eritrea,ERI,NA,in shpfile but not WHO,GAUL_CODE,15861,lf_g2015_2014_2
1746,NA,NA,omhajer,Eritrea,ERI,NA,in shpfile but not WHO,GAUL_CODE,15874,lf_g2015_2014_2
1749,NA,NA,southernmerab,Eritrea,ERI,NA,in shpfile but not WHO,GAUL_CODE,15883,lf_g2015_2014_2
1750,NA,NA,southernsrs,Eritrea,ERI,NA,in shpfile but not WHO,GAUL_CODE,15862,lf_g2015_2014_2
1751,central,aburaasebukwamankese,aburaasebukwamankese,Ghana,GHA,90.46376813,success,GAUL_CODE,16595,lf_g2015_2014_2
1752,greateraccra,adaeast,adaeast,Ghana,GHA,72.69079099,success,GAUL_CODE,190631,lf_g2015_2014_2
1753,volta,adaklu,adaklu,Ghana,GHA,97.49582472,success,GAUL_CODE,190662,lf_g2015_2014_2
1754,ashanti,adansinorth,adansinorth,Ghana,GHA,108.8688458,success,GAUL_CODE,190578,lf_g2015_2014_2
1755,ashanti,adansisouth,adansisouth,Ghana,GHA,121.243247,success,GAUL_CODE,190577,lf_g2015_2014_2
1756,greateraccra,adawest,adawest,Ghana,GHA,77.50836843,success,GAUL_CODE,190633,lf_g2015_2014_2
1757,ashanti,afigyakwabre,afigyakwabre,Ghana,GHA,132.23164,success,GAUL_CODE,190567,lf_g2015_2014_2
1758,central,agonaeast,agonaeast,Ghana,GHA,95.93536986,success,GAUL_CODE,190585,lf_g2015_2014_2
1759,central,agonawest,agonawest,Ghana,GHA,108.2726769,success,GAUL_CODE,190584,lf_g2015_2014_2
1760,volta,agotimeziope,agotimeziope,Ghana,GHA,101.5523112,success,GAUL_CODE,190661,lf_g2015_2014_2
1761,ashanti,ahafoanonorth,ahafoanonorth,Ghana,GHA,105.7211247,success,GAUL_CODE,16567,lf_g2015_2014_2
1762,ashanti,ahafoanosouth,ahafoanosouth,Ghana,GHA,110.9979575,success,GAUL_CODE,16568,lf_g2015_2014_2
1763,western,ahantawest,ahantawest,Ghana,GHA,92.80102344,success,GAUL_CODE,16662,lf_g2015_2014_2
1764,volta,akatsinorth,akatsinorth,Ghana,GHA,82.57766975,success,GAUL_CODE,190664,lf_g2015_2014_2
1765,volta,akatsisouth,akatsisouth,Ghana,GHA,100.7427486,success,GAUL_CODE,190663,lf_g2015_2014_2
1766,ashanti,amansiecentral,amansiecentral,Ghana,GHA,109.8735071,success,GAUL_CODE,190606,lf_g2015_2014_2
1767,ashanti,amansiewest,amansiewest,Ghana,GHA,115.7952982,success,GAUL_CODE,16570,lf_g2015_2014_2
1768,western,aowin,aowin,Ghana,GHA,84.70174299,success,GAUL_CODE,190636,lf_g2015_2014_2
1769,ashanti,asanteakimnorth,asanteakimnorth,Ghana,GHA,117.7762968,success,GAUL_CODE,190717,lf_g2015_2014_2
1770,ashanti,asanteakimsouth,asanteakimsouth,Ghana,GHA,81.25551817,success,GAUL_CODE,16572,lf_g2015_2014_2
1771,greateraccra,ashaiman,ashaiman,Ghana,GHA,98.92519053,success,GAUL_CODE,190723,lf_g2015_2014_2
1772,central,asikumaodobenbrakwa,asikumaodobenbrakwa,Ghana,GHA,126.4335832,success,GAUL_CODE,16598,lf_g2015_2014_2
1773,central,assinnorth,assinnorth,Ghana,GHA,61.42137937,success,GAUL_CODE,190586,lf_g2015_2014_2
1774,central,assinsouth,assinsouth,Ghana,GHA,92.23484654,success,GAUL_CODE,190587,lf_g2015_2014_2
1775,brongahafo,asunafonorth,asunafonorth,Ghana,GHA,111.7022987,success,GAUL_CODE,190558,lf_g2015_2014_2
1776,brongahafo,asunafosouth,asunafosouth,Ghana,GHA,110.1765177,success,GAUL_CODE,190609,lf_g2015_2014_2
1777,eastern,asuogyaman,asuogyaman,Ghana,GHA,56.74674874,success,GAUL_CODE,16609,lf_g2015_2014_2
1778,brongahafo,asutifinorth,asutifinorth,Ghana,GHA,101.8413554,success,GAUL_CODE,190708,lf_g2015_2014_2
1779,brongahafo,asutifisouth,asutifisouth,Ghana,GHA,118.7061823,success,GAUL_CODE,190709,lf_g2015_2014_2
1780,eastern,atiwa,atiwa,Ghana,GHA,97.85963567,success,GAUL_CODE,190601,lf_g2015_2014_2
1781,ashanti,atwimakwanwoma,atwimakwanwoma,Ghana,GHA,138.3715273,success,GAUL_CODE,190568,lf_g2015_2014_2
1782,ashanti,atwimamponua,atwimamponua,Ghana,GHA,125.3286345,success,GAUL_CODE,190576,lf_g2015_2014_2
1783,ashanti,atwimanwabiagya,atwimanwabiagya,Ghana,GHA,130.0336225,success,GAUL_CODE,190575,lf_g2015_2014_2
1784,eastern,ayensuano,ayensuano,Ghana,GHA,119.3887855,success,GAUL_CODE,190679,lf_g2015_2014_2
1785,brongahafo,banda,banda,Ghana,GHA,100.9590034,success,GAUL_CODE,190712,lf_g2015_2014_2
1786,uppereast,bawkuwest,bawkuwest,Ghana,GHA,102.5053057,success,GAUL_CODE,16640,lf_g2015_2014_2
1787,brongahafo,berekum,berekum,Ghana,GHA,113.1660063,success,GAUL_CODE,16585,lf_g2015_2014_2
1788,western,biaeast,biaeast,Ghana,GHA,144.9658332,success,GAUL_CODE,190638,lf_g2015_2014_2
1789,volta,biakoye,biakoye,Ghana,GHA,81.51662516,success,GAUL_CODE,190617,lf_g2015_2014_2
1790,western,biawest,biawest,Ghana,GHA,106.5920333,success,GAUL_CODE,190639,lf_g2015_2014_2
1791,uppereast,binduri,binduri,Ghana,GHA,81.07046782,success,GAUL_CODE,190693,lf_g2015_2014_2
1792,eastern,birimnorth,birimnorth,Ghana,GHA,94.92301661,success,GAUL_CODE,190602,lf_g2015_2014_2
1793,eastern,birimsouth,birimsouth,Ghana,GHA,117.3921066,success,GAUL_CODE,190600,lf_g2015_2014_2
1794,western,bodi,bodi,Ghana,GHA,93.17257893,success,GAUL_CODE,190640,lf_g2015_2014_2
1795,addisababa,bole,bole,Ghana,GHA,150.9084733,success,GAUL_CODE,190611,lf_g2015_2014_2
1796,uppereast,bongo,bongo,Ghana,GHA,86.17611147,success,GAUL_CODE,16642,lf_g2015_2014_2
1797,ashanti,bosomefreho,bosomefreho,Ghana,GHA,72.06508031,success,GAUL_CODE,190579,lf_g2015_2014_2
1798,uppereast,builsanorth,builsanorth,Ghana,GHA,63.83376277,success,GAUL_CODE,190692,lf_g2015_2014_2
1799,uppereast,builsasouth,builsasouth,Ghana,GHA,64.19993766,success,GAUL_CODE,190691,lf_g2015_2014_2
1800,volta,centraltongu,centraltongu,Ghana,GHA,90.40567423,success,GAUL_CODE,190671,lf_g2015_2014_2
1801,northern,chereponi,chereponi,Ghana,GHA,133.4983442,success,GAUL_CODE,190541,lf_g2015_2014_2
1802,eastern,denkyembour,denkyembour,Ghana,GHA,79.44442562,success,GAUL_CODE,190674,lf_g2015_2014_2
1803,brongahafo,dormaaeast,dormaaeast,Ghana,GHA,123.2319654,success,GAUL_CODE,190555,lf_g2015_2014_2
1804,brongahafo,dormaawest,dormaawest,Ghana,GHA,118.0869094,success,GAUL_CODE,190684,lf_g2015_2014_2
1805,eastern,eastakim,eastakim,Ghana,GHA,121.0307873,success,GAUL_CODE,190680,lf_g2015_2014_2
1806,northern,eastgonja,eastgonja,Ghana,GHA,105.2742876,success,GAUL_CODE,190621,lf_g2015_2014_2
1807,ashanti,ejisujuaben,ejisujuaben,Ghana,GHA,112.3401614,success,GAUL_CODE,16576,lf_g2015_2014_2
1808,central,ekumfi,ekumfi,Ghana,GHA,77.19214471,success,GAUL_CODE,190648,lf_g2015_2014_2
1809,western,ellembelle,ellembelle,Ghana,GHA,90.81797315,success,GAUL_CODE,190590,lf_g2015_2014_2
1810,eastern,fanteakwa,fanteakwa,Ghana,GHA,106.7311503,success,GAUL_CODE,16613,lf_g2015_2014_2
1811,greateraccra,gaeast,gaeast,Ghana,GHA,79.16992832,success,GAUL_CODE,190654,lf_g2015_2014_2
1812,uppereast,garutempane,garutempane,Ghana,GHA,83.57960246,success,GAUL_CODE,190553,lf_g2015_2014_2
1813,greateraccra,gasouth,gasouth,Ghana,GHA,91.66805717,success,GAUL_CODE,190656,lf_g2015_2014_2
1814,greateraccra,gawest,gawest,Ghana,GHA,130.049943,success,GAUL_CODE,190657,lf_g2015_2014_2
1815,central,gomoaeast,gomoaeast,Ghana,GHA,80.39534016,success,GAUL_CODE,190589,lf_g2015_2014_2
1816,central,gomoawest,gomoawest,Ghana,GHA,105.4036733,success,GAUL_CODE,190583,lf_g2015_2014_2
1817,northern,gushiegu,gushiegu,Ghana,GHA,144.956127,success,GAUL_CODE,190625,lf_g2015_2014_2
1818,volta,howest,howest,Ghana,GHA,109.1088636,success,GAUL_CODE,190667,lf_g2015_2014_2
1819,brongahafo,jamannorth,jamannorth,Ghana,GHA,104.6180357,success,GAUL_CODE,190713,lf_g2015_2014_2
1820,brongahafo,jamansouth,jamansouth,Ghana,GHA,106.0684972,success,GAUL_CODE,190556,lf_g2015_2014_2
1821,volta,jasikan,jasikan,Ghana,GHA,89.35002106,success,GAUL_CODE,190564,lf_g2015_2014_2
1822,upperwest,jirapa,jirapa,Ghana,GHA,61.98087787,success,GAUL_CODE,190543,lf_g2015_2014_2
1823,western,jomoro,jomoro,Ghana,GHA,66.96985989,success,GAUL_CODE,16665,lf_g2015_2014_2
1824,western,juabeso,juabeso,Ghana,GHA,106.0069161,success,GAUL_CODE,190641,lf_g2015_2014_2
1825,volta,kadjebi,kadjebi,Ghana,GHA,105.060813,success,GAUL_CODE,16654,lf_g2015_2014_2
1826,northern,karaga,karaga,Ghana,GHA,146.0310565,success,GAUL_CODE,190620,lf_g2015_2014_2
1827,volta,ketunorth,ketunorth,Ghana,GHA,72.96446244,success,GAUL_CODE,190562,lf_g2015_2014_2
1828,volta,ketusouth,ketusouth,Ghana,GHA,87.78744756,success,GAUL_CODE,190563,lf_g2015_2014_2
1829,brongahafo,kintamponorth,kintamponorth,Ghana,GHA,112.8474877,success,GAUL_CODE,190613,lf_g2015_2014_2
1830,brongahafo,kintamposouth,kintamposouth,Ghana,GHA,114.2798879,success,GAUL_CODE,190560,lf_g2015_2014_2
1831,northern,kpandai,kpandai,Ghana,GHA,116.1306638,success,GAUL_CODE,190615,lf_g2015_2014_2
1832,greateraccra,kponekatamanso,kponekatamanso,Ghana,GHA,123.2815504,success,GAUL_CODE,190724,lf_g2015_2014_2
1833,volta,krachieast,krachieast,Ghana,GHA,121.9391261,success,GAUL_CODE,190565,lf_g2015_2014_2
1834,volta,krachinchumuru,krachinchumuru,Ghana,GHA,104.6278066,success,GAUL_CODE,190660,lf_g2015_2014_2
1835,volta,krachiwest,krachiwest,Ghana,GHA,116.9161706,success,GAUL_CODE,190659,lf_g2015_2014_2
1836,eastern,kwaebibirem,kwaebibirem,Ghana,GHA,91.03423163,success,GAUL_CODE,190675,lf_g2015_2014_2
1837,eastern,kwahueast,kwahueast,Ghana,GHA,79.00726668,success,GAUL_CODE,190603,lf_g2015_2014_2
1838,eastern,kwahusouth,kwahusouth,Ghana,GHA,99.81457886,success,GAUL_CODE,190597,lf_g2015_2014_2
1839,eastern,kwahuwest,kwahuwest,Ghana,GHA,98.04904523,success,GAUL_CODE,190604,lf_g2015_2014_2
1840,greateraccra,ladadekotopon,ladadekotopon,Ghana,GHA,87.44869759,success,GAUL_CODE,190635,lf_g2015_2014_2
1841,upperwest,lambussiekarni,lambussiekarni,Ghana,GHA,72.54615914,success,GAUL_CODE,190545,lf_g2015_2014_2
1842,greateraccra,lankwantanangmadina,lankwantanangmadina,Ghana,GHA,110.971178,success,GAUL_CODE,190653,lf_g2015_2014_2
1843,upperwest,lawra,lawra,Ghana,GHA,59.36958925,success,GAUL_CODE,190687,lf_g2015_2014_2
1844,greateraccra,ledzokukukrowor,ledzokukukrowor,Ghana,GHA,86.2948591,success,GAUL_CODE,190540,lf_g2015_2014_2
1845,northern,mamprugumoagduri,mamprugumoagduri,Ghana,GHA,135.1252752,success,GAUL_CODE,190703,lf_g2015_2014_2
1846,central,mfantsiman,mfantsiman,Ghana,GHA,98.85146262,success,GAUL_CODE,190647,lf_g2015_2014_2
1847,northern,mion,mion,Ghana,GHA,122.6045863,success,GAUL_CODE,190698,lf_g2015_2014_2
1848,western,mpohor,mpohor,Ghana,GHA,115.3350605,success,GAUL_CODE,190644,lf_g2015_2014_2
1849,uppereast,nabdam,nabdam,Ghana,GHA,75.03718028,success,GAUL_CODE,190690,lf_g2015_2014_2
1850,upperwest,nadowlikaleo,nadowlikaleo,Ghana,GHA,83.83392082,success,GAUL_CODE,190685,lf_g2015_2014_2
1851,upperwest,nandom,nandom,Ghana,GHA,61.83480738,success,GAUL_CODE,190688,lf_g2015_2014_2
1852,northern,nanumbanorth,nanumbanorth,Ghana,GHA,96.49459832,success,GAUL_CODE,190626,lf_g2015_2014_2
1853,northern,nanumbasouth,nanumbasouth,Ghana,GHA,135.6215351,success,GAUL_CODE,190627,lf_g2015_2014_2
1854,greateraccra,ningoprampram,ningoprampram,Ghana,GHA,124.8661459,success,GAUL_CODE,190634,lf_g2015_2014_2
1855,brongahafo,nkoranzanorth,nkoranzanorth,Ghana,GHA,108.4559741,success,GAUL_CODE,190559,lf_g2015_2014_2
1856,brongahafo,nkoranzasouth,nkoranzasouth,Ghana,GHA,106.8814486,success,GAUL_CODE,190610,lf_g2015_2014_2
1857,volta,nkwantanorth,nkwantanorth,Ghana,GHA,153.3191194,success,GAUL_CODE,190616,lf_g2015_2014_2
1858,volta,nkwantasouth,nkwantasouth,Ghana,GHA,93.48546191,success,GAUL_CODE,190566,lf_g2015_2014_2
1859,volta,northdayi,northdayi,Ghana,GHA,73.04378399,success,GAUL_CODE,190668,lf_g2015_2014_2
1860,northern,northgonja,northgonja,Ghana,GHA,105.7833217,success,GAUL_CODE,190696,lf_g2015_2014_2
1861,volta,northtongu,northtongu,Ghana,GHA,95.61095628,success,GAUL_CODE,190670,lf_g2015_2014_2
1862,eastern,nsawamadoagyiri,nsawamadoagyiri,Ghana,GHA,138.1325405,success,GAUL_CODE,190672,lf_g2015_2014_2
1863,western,nzemaeast,nzemaeast,Ghana,GHA,136.8449804,success,GAUL_CODE,190592,lf_g2015_2014_2
1864,ashanti,offinsonorth,offinsonorth,Ghana,GHA,115.8591551,success,GAUL_CODE,190572,lf_g2015_2014_2
1865,western,presteahunivalley,presteahunivalley,Ghana,GHA,111.3146104,success,GAUL_CODE,190591,lf_g2015_2014_2
1866,brongahafo,pru,pru,Ghana,GHA,107.2658674,success,GAUL_CODE,190619,lf_g2015_2014_2
1867,uppereast,pusiga,pusiga,Ghana,GHA,112.9703325,success,GAUL_CODE,190694,lf_g2015_2014_2
1868,northern,saboba,saboba,Ghana,GHA,96.13513512,success,GAUL_CODE,190624,lf_g2015_2014_2
1869,northern,savelugunanton,savelugunanton,Ghana,GHA,127.8227182,success,GAUL_CODE,16632,lf_g2015_2014_2
1870,northern,sawlatunakalba,sawlatunakalba,Ghana,GHA,140.5048181,success,GAUL_CODE,190549,lf_g2015_2014_2
1871,western,sefwiakontombra,sefwiakontombra,Ghana,GHA,76.667447,success,GAUL_CODE,190594,lf_g2015_2014_2
1872,western,sefwiwiawso,sefwiwiawso,Ghana,GHA,92.89861491,success,GAUL_CODE,190608,lf_g2015_2014_2
1873,western,sekonditakoradi,sekonditakoradi,Ghana,GHA,52.88278449,success,GAUL_CODE,190595,lf_g2015_2014_2
1874,ashanti,sekyereaframplains,sekyereaframplains,Ghana,GHA,103.5911602,success,GAUL_CODE,190715,lf_g2015_2014_2
1875,ashanti,sekyerecentral,sekyerecentral,Ghana,GHA,63.17584565,success,GAUL_CODE,190571,lf_g2015_2014_2
1876,ashanti,sekyereeast,sekyereeast,Ghana,GHA,118.5464909,success,GAUL_CODE,190570,lf_g2015_2014_2
1877,brongahafo,seneeast,seneeast,Ghana,GHA,108.6831534,success,GAUL_CODE,190706,lf_g2015_2014_2
1878,brongahafo,senewest,senewest,Ghana,GHA,112.8111663,success,GAUL_CODE,190707,lf_g2015_2014_2
1879,greateraccra,shaiosudoku,shaiosudoku,Ghana,GHA,146.6693486,success,GAUL_CODE,190632,lf_g2015_2014_2
1880,western,shama,shama,Ghana,GHA,98.98904912,success,GAUL_CODE,190642,lf_g2015_2014_2
1881,upperwest,sissalaeast,sissalaeast,Ghana,GHA,103.254319,success,GAUL_CODE,190550,lf_g2015_2014_2
1882,upperwest,sissalawest,sissalawest,Ghana,GHA,92.90298215,success,GAUL_CODE,190544,lf_g2015_2014_2
1883,volta,southdayi,southdayi,Ghana,GHA,80.31981892,success,GAUL_CODE,190622,lf_g2015_2014_2
1884,volta,southtongu,southtongu,Ghana,GHA,90.77621084,success,GAUL_CODE,16661,lf_g2015_2014_2
1885,western,suaman,suaman,Ghana,GHA,111.8052491,success,GAUL_CODE,190637,lf_g2015_2014_2
1886,brongahafo,sunyaniwest,sunyaniwest,Ghana,GHA,130.3512838,success,GAUL_CODE,190557,lf_g2015_2014_2
1887,brongahafo,tain,tain,Ghana,GHA,96.75519818,success,GAUL_CODE,190714,lf_g2015_2014_2
1888,uppereast,talensi,talensi,Ghana,GHA,66.57164892,success,GAUL_CODE,190689,lf_g2015_2014_2
1889,brongahafo,tanonorth,tanonorth,Ghana,GHA,128.0255897,success,GAUL_CODE,190561,lf_g2015_2014_2
1890,brongahafo,tanosouth,tanosouth,Ghana,GHA,102.5194713,success,GAUL_CODE,190629,lf_g2015_2014_2
1891,western,tarkwansuaem,tarkwansuaem,Ghana,GHA,157.878799,success,GAUL_CODE,190593,lf_g2015_2014_2
1892,brongahafo,techimannorth,techimannorth,Ghana,GHA,118.0727325,success,GAUL_CODE,190711,lf_g2015_2014_2
1893,northern,tolon,tolon,Ghana,GHA,151.2540864,success,GAUL_CODE,190700,lf_g2015_2014_2
1894,central,upperdenkyiraeast,upperdenkyiraeast,Ghana,GHA,103.5556938,success,GAUL_CODE,190605,lf_g2015_2014_2
1895,central,upperdenkyirawest,upperdenkyirawest,Ghana,GHA,111.4491608,success,GAUL_CODE,190607,lf_g2015_2014_2
1896,eastern,upperwestakim,upperwestakim,Ghana,GHA,101.8021418,success,GAUL_CODE,190681,lf_g2015_2014_2
1897,upperwest,waeast,waeast,Ghana,GHA,84.92939296,success,GAUL_CODE,190623,lf_g2015_2014_2
1898,western,wassaamenficentral,wassaamenficentral,Ghana,GHA,108.5063713,success,GAUL_CODE,190646,lf_g2015_2014_2
1899,western,wassaamenfieast,wassaamenfieast,Ghana,GHA,128.6235323,success,GAUL_CODE,190721,lf_g2015_2014_2
1900,western,wassaamenfiwest,wassaamenfiwest,Ghana,GHA,111.9840263,success,GAUL_CODE,190645,lf_g2015_2014_2
1901,western,wassaeast,wassaeast,Ghana,GHA,107.205588,success,GAUL_CODE,190643,lf_g2015_2014_2
1902,upperwest,wawest,wawest,Ghana,GHA,99.1376094,success,GAUL_CODE,190548,lf_g2015_2014_2
1903,brongahafo,wenchi,wenchi,Ghana,GHA,114.6283026,success,GAUL_CODE,190628,lf_g2015_2014_2
1904,eastern,westakim,westakim,Ghana,GHA,96.34456885,success,GAUL_CODE,190682,lf_g2015_2014_2
1905,northern,westgonja,westgonja,Ghana,GHA,99.29480425,success,GAUL_CODE,190697,lf_g2015_2014_2
1906,northern,westmamprusi,westmamprusi,Ghana,GHA,103.7139706,success,GAUL_CODE,190702,lf_g2015_2014_2
1907,eastern,yilokrobo,yilokrobo,Ghana,GHA,132.9962042,success,GAUL_CODE,16620,lf_g2015_2014_2
1908,northern,zabzugu,zabzugu,Ghana,GHA,141.2470462,success,GAUL_CODE,190704,lf_g2015_2014_2
1909,greateraccra,adentan,adenta,Ghana,GHA,139.657737,fuzzy success,GAUL_CODE,190539,lf_g2015_2014_2
1910,central,ajumakoenyanessiam,ajumakoenyanesiam,Ghana,GHA,100.4836824,fuzzy success,GAUL_CODE,16597,lf_g2015_2014_2
1911,eastern,akwapimnorth,akwapemnorth,Ghana,GHA,93.90116572,fuzzy success,GAUL_CODE,16607,lf_g2015_2014_2
1912,eastern,akwapimsouth,akwapemsouth,Ghana,GHA,131.6999952,fuzzy success,GAUL_CODE,190673,lf_g2015_2014_2
1913,eastern,akyemansa,akyemmansa,Ghana,GHA,73.39393237,fuzzy success,GAUL_CODE,190596,lf_g2015_2014_2
1914,brongahafo,atebubuamanten,atebubuamantin,Ghana,GHA,105.3621249,fuzzy success,GAUL_CODE,190614,lf_g2015_2014_2
1915,central,awutusenyaeast,awutusenyawest,Ghana,GHA,152.4656758,fuzzy success,GAUL_CODE,190651,lf_g2015_2014_2
1916,northern,bunkpuruguyunyuo,bunkpuruguyonyo,Ghana,GHA,102.4285958,fuzzy success,GAUL_CODE,190552,lf_g2015_2014_2
1917,central,efutu,effutu,Ghana,GHA,93.98141183,fuzzy success,GAUL_CODE,190588,lf_g2015_2014_2
1918,ashanti,ejurasekyedumasi,ejurasekyedumase,Ghana,GHA,209.3475016,fuzzy success,GAUL_CODE,16575,lf_g2015_2014_2
1919,uppereast,kassenanankanawest,kasenanankanawest,Ghana,GHA,78.06704469,fuzzy success,GAUL_CODE,190547,lf_g2015_2014_2
1920,central,komendaedinaeguafoabirem,komendaednaeguafoabirem,Ghana,GHA,85.36293443,fuzzy success,GAUL_CODE,16602,lf_g2015_2014_2
1921,northern,kumbungu,kumbumgu,Ghana,GHA,239.6180514,fuzzy success,GAUL_CODE,190701,lf_g2015_2014_2
1922,northern,sagnarigu,sagnerigu,Ghana,GHA,133.4627035,fuzzy success,GAUL_CODE,190726,lf_g2015_2014_2
1923,northern,tamale,tatale,Ghana,GHA,178.5514943,fuzzy success,GAUL_CODE,190705,lf_g2015_2014_2
1924,central,twifoatimokwa,twifoatimorkwa,Ghana,GHA,103.8553733,fuzzy success,GAUL_CODE,190650,lf_g2015_2014_2
1925,greateraccra,accra,accrametropolis,Ghana,GHA,102.7870697,in WHO but not shpfile,GAUL_CODE,190655,lf_g2015_2014_2
1926,volta,afadjato,afadzatosouth,Ghana,GHA,102.5046461,in WHO but not shpfile,GAUL_CODE,190727,lf_g2015_2014_2
1927,eastern,aframplainssouth,afigyasekyere,Ghana,GHA,108.7617109,in WHO but not shpfile,GAUL_CODE,190569,lf_g2015_2014_2
1928,ashanti,asanteakimcentral,asanteakimcentralmunicipal,Ghana,GHA,109.3791776,in WHO but not shpfile,GAUL_CODE,190718,lf_g2015_2014_2
1929,ashanti,asantemampong,mampongmunicipal,Ghana,GHA,91.6222645,in WHO but not shpfile,GAUL_CODE,190582,lf_g2015_2014_2
1930,ashanti,asokoremampong,asokoremampongmunicipal,Ghana,GHA,87.02550398,in WHO but not shpfile,GAUL_CODE,190719,lf_g2015_2014_2
