,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,GAUL_CODE,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.gadm,who_coverage,Note
1269,southern,monze,ZMB,Zambia,2016,DTP3,65235,success,NA,NA,monze,NA,95.72410833,
1270,southern,namwala,ZMB,Zambia,2016,DTP3,65236,success,NA,NA,namwala,NA,104.6586601,
1271,southern,siavonga,ZMB,Zambia,2016,DTP3,65237,success,NA,NA,siavonga,NA,79.50291582,
1272,southern,sinazongwe,ZMB,Zambia,2016,DTP3,65238,success,NA,NA,sinazongwe,NA,97.34456296,
1273,western,kalabo,ZMB,Zambia,2016,DTP3,65239,success,NA,NA,kalabo,NA,91.79745336,
1274,western,kaoma,ZMB,Zambia,2016,DTP3,65240,success,NA,NA,kaoma,NA,77.60497357,
1275,western,lukulu,ZMB,Zambia,2016,DTP3,65241,success,NA,NA,lukulu,NA,146.2043112,
1276,western,mongu,ZMB,Zambia,2016,DTP3,65242,success,NA,NA,mongu,NA,108.3089932,
1277,western,senanga,ZMB,Zambia,2016,DTP3,65243,success,NA,NA,senanga,NA,81.15253304,
1278,western,sesheke,ZMB,Zambia,2016,DTP3,65244,success,NA,NA,sesheke,NA,90.82283459,
1279,western,shangombo,ZMB,Zambia,2016,DTP3,65245,success,NA,NA,shangombo,NA,99.48689828,
1280,NA,NA,ZMB,Zambia,2016,NA,65191,fuzzy need fix,muchinga,eastern,chama,chama,80.35749599,
1281,NA,NA,ZMB,Zambia,2016,NA,65221,fuzzy need fix,muchinga,northwestern,chama,chavuma,80.35749599,r
1282,NA,NA,ZMB,Zambia,2016,NA,65191,fuzzy need fix,nwestern,eastern,chavuma,chama,62.53197316,r
1283,NA,NA,ZMB,Zambia,2016,NA,65221,fuzzy need fix,nwestern,northwestern,chavuma,chavuma,62.53197316,
1284,NA,NA,ZMB,Zambia,2016,NA,65230,fuzzy success,central,southern,itezhitezhi,itezhitezhi,85.32302543,
1285,NA,NA,ZMB,Zambia,2016,NA,65198,fuzzy success,luapula,luapula,chiengi,chienge,122.4388612,
1286,NA,NA,ZMB,Zambia,2016,NA,65210,fuzzy success,muchinga,northern,chinsali,chinsali,94.88288136,
1287,NA,NA,ZMB,Zambia,2016,NA,65211,fuzzy success,muchinga,northern,isoka,isoka,97.08902043,
1288,NA,NA,ZMB,Zambia,2016,NA,65216,fuzzy success,muchinga,northern,mpika,mpika,69.97931626,
1289,NA,NA,ZMB,Zambia,2016,NA,65220,fuzzy success,muchinga,northern,nakonde,nakonde,81.21638174,
1290,NA,NA,ZMB,Zambia,2016,NA,65191,fuzzy success,northern,eastern,nsama,chama,92.487438,change
1291,NA,NA,ZMB,Zambia,2016,NA,65222,fuzzy success,nwestern,northwestern,kabompo,kabompo,96.96911061,
1292,NA,NA,ZMB,Zambia,2016,NA,65223,fuzzy success,nwestern,northwestern,kasempa,kasempa,91.57460402,
1293,NA,NA,ZMB,Zambia,2016,NA,65224,fuzzy success,nwestern,northwestern,mufumbwe,mufumbwe,109.4612054,
1294,NA,NA,ZMB,Zambia,2016,NA,65225,fuzzy success,nwestern,northwestern,mwinilunga,mwinilunga,107.2990272,
1295,NA,NA,ZMB,Zambia,2016,NA,65226,fuzzy success,nwestern,northwestern,solwezi,solwezi,122.7623157,
1296,NA,NA,ZMB,Zambia,2016,NA,65227,fuzzy success,nwestern,northwestern,zambezi,zambezi,77.90862911,
1297,NA,NA,ZMB,Zambia,2016,NA,65211,fuzzy success,western,northern,sioma,isoka,81.12529776,change
1298,central,chisamba,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chisamba,NA,102.818953,
1299,central,chitambo,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chitambo,NA,155.8889021,
1300,central,lwano,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,lwano,NA,90.1808381,
1301,central,ngabwe,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ngabwe,NA,127.6358865,
1302,eastern,sinda,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,sinda,NA,98.00276182,
1303,eastern,vubwi,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,vubwi,NA,149.0828065,
1304,luapula,chembe,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chembe,NA,120.9255436,
1305,luapula,chipili,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chipili,NA,92.91125627,
1306,luapula,lunga,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,lunga,NA,150.3934934,
1307,luapula,mwansabombwe,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mwansabombwe,NA,86.8788399,
1308,lusaka,chilanga,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chilanga,NA,115.7930984,
1309,lusaka,chirundu,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chirundu,NA,62.06257417,
1310,lusaka,rufunsa,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,rufunsa,NA,110.2624238,
1311,lusaka,shibuyunji,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,shibuyunji,NA,77.2751847,
1312,muchinga,mafinga,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mafinga,NA,90.35985678,
1313,muchinga,shiwangandu,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,shiwangandu,NA,93.84455983,
1314,nwestern,ikelenge,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ikelenge,NA,109.569378,
1315,nwestern,manyinga,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,manyinga,NA,69.79519841,
1316,southern,chikankata,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,chikankata,NA,120.5793138,
1317,southern,pemba,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,pemba,NA,115.8662419,
1318,southern,zimba,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,zimba,NA,99.28584227,
1319,western,limulunga,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,limulunga,NA,47.31008864,
1320,western,luampa,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,luampa,NA,112.5375695,
1321,western,mitete,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mitete,NA,88.5645198,
1322,western,mulobezi,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mulobezi,NA,160.5757633,
1323,western,mwandi,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mwandi,NA,95.96283458,
1324,western,nalolo,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,nalolo,NA,72.6774284,
1325,western,nkeyema,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,nkeyema,NA,92.95062855,
1326,western,sikongo,ZMB,Zambia,2016,DTP3,NA,in WHO but not shpfile,NA,NA,sikongo,NA,79.55994978,
1327,bulawayo,bulawayo,ZWE,Zimbabwe,2016,DTP3,33051,success,NA,NA,bulawayo,NA,84,
1328,harare,harare,ZWE,Zimbabwe,2016,DTP3,68809,success,NA,NA,harare,NA,104,
1329,manicaland,buhera,ZWE,Zimbabwe,2016,DTP3,33053,success,NA,NA,buhera,NA,77,
1330,manicaland,chimanimani,ZWE,Zimbabwe,2016,DTP3,33054,success,NA,NA,chimanimani,NA,103,
1331,manicaland,chipinge,ZWE,Zimbabwe,2016,DTP3,33055,success,NA,NA,chipinge,NA,98,
1332,manicaland,makoni,ZWE,Zimbabwe,2016,DTP3,33056,success,NA,NA,makoni,NA,81,
1333,manicaland,mutare,ZWE,Zimbabwe,2016,DTP3,61704,success,NA,NA,mutare,NA,75,
1334,manicaland,mutasa,ZWE,Zimbabwe,2016,DTP3,33058,success,NA,NA,mutasa,NA,93,
1335,manicaland,nyanga,ZWE,Zimbabwe,2016,DTP3,33059,success,NA,NA,nyanga,NA,104,
1336,mashonalandeast,chikomba,ZWE,Zimbabwe,2016,DTP3,40749,success,NA,NA,chikomba,NA,88,
1337,mashonalandeast,goromonzi,ZWE,Zimbabwe,2016,DTP3,33067,success,NA,NA,goromonzi,NA,85,
1338,mashonalandeast,hwedza,ZWE,Zimbabwe,2016,DTP3,33068,success,NA,NA,hwedza,NA,94,
1339,mashonalandeast,marondera,ZWE,Zimbabwe,2016,DTP3,33069,success,NA,NA,marondera,NA,88,
1340,mashonalandeast,mudzi,ZWE,Zimbabwe,2016,DTP3,33070,success,NA,NA,mudzi,NA,94,
1341,mashonalandeast,mutoko,ZWE,Zimbabwe,2016,DTP3,33072,success,NA,NA,mutoko,NA,87,
1342,mashonalandeast,seke,ZWE,Zimbabwe,2016,DTP3,33073,success,NA,NA,seke,NA,91,
1343,mashonalandwest,chegutu,ZWE,Zimbabwe,2016,DTP3,33075,success,NA,NA,chegutu,NA,88,
1344,mashonalandwest,hurungwe,ZWE,Zimbabwe,2016,DTP3,33076,success,NA,NA,hurungwe,NA,93,
1345,mashonalandwest,kariba,ZWE,Zimbabwe,2016,DTP3,33078,success,NA,NA,kariba,NA,98,
1346,mashonalandwest,makonde,ZWE,Zimbabwe,2016,DTP3,33079,success,NA,NA,makonde,NA,91,
1347,mashonalandwest,zvimba,ZWE,Zimbabwe,2016,DTP3,33080,success,NA,NA,zvimba,NA,93,
1348,masvingo,bikita,ZWE,Zimbabwe,2016,DTP3,33081,success,NA,NA,bikita,NA,98,
1349,masvingo,chiredzi,ZWE,Zimbabwe,2016,DTP3,33082,success,NA,NA,chiredzi,NA,84,
1350,masvingo,chivi,ZWE,Zimbabwe,2016,DTP3,33083,success,NA,NA,chivi,NA,87,
1351,masvingo,gutu,ZWE,Zimbabwe,2016,DTP3,33084,success,NA,NA,gutu,NA,82,
1352,masvingo,masvingo,ZWE,Zimbabwe,2016,DTP3,33085,success,NA,NA,masvingo,NA,78,
1353,masvingo,mwenezi,ZWE,Zimbabwe,2016,DTP3,33086,success,NA,NA,mwenezi,NA,80,
1354,masvingo,zaka,ZWE,Zimbabwe,2016,DTP3,33087,success,NA,NA,zaka,NA,116,
1355,matabelelandnorth,binga,ZWE,Zimbabwe,2016,DTP3,33088,success,NA,NA,binga,NA,97,
1356,matabelelandnorth,bubi,ZWE,Zimbabwe,2016,DTP3,33089,success,NA,NA,bubi,NA,92,
1357,matabelelandnorth,hwange,ZWE,Zimbabwe,2016,DTP3,61705,success,NA,NA,hwange,NA,94,
1358,matabelelandnorth,lupane,ZWE,Zimbabwe,2016,DTP3,33091,success,NA,NA,lupane,NA,102,
1359,matabelelandnorth,nkayi,ZWE,Zimbabwe,2016,DTP3,33092,success,NA,NA,nkayi,NA,94,
1360,matabelelandnorth,tsholotsho,ZWE,Zimbabwe,2016,DTP3,33093,success,NA,NA,tsholotsho,NA,90,
1361,matabelelandnorth,umguza,ZWE,Zimbabwe,2016,DTP3,33094,success,NA,NA,umguza,NA,87,
1362,matabelelandsouth,bulilima,ZWE,Zimbabwe,2016,DTP3,68806,success,NA,NA,bulilima,NA,88,
1363,matabelelandsouth,gwanda,ZWE,Zimbabwe,2016,DTP3,33097,success,NA,NA,gwanda,NA,92,
1364,matabelelandsouth,insiza,ZWE,Zimbabwe,2016,DTP3,33098,success,NA,NA,insiza,NA,88,
1365,matabelelandsouth,mangwe,ZWE,Zimbabwe,2016,DTP3,68810,success,NA,NA,mangwe,NA,91,
1366,matabelelandsouth,matobo,ZWE,Zimbabwe,2016,DTP3,33099,success,NA,NA,matobo,NA,83,
1367,matabelelandsouth,umzingwane,ZWE,Zimbabwe,2016,DTP3,33100,success,NA,NA,umzingwane,NA,91,
1368,midlands,chirumhanzu,ZWE,Zimbabwe,2016,DTP3,33101,success,NA,NA,chirumhanzu,NA,86,
1369,midlands,gokwenorth,ZWE,Zimbabwe,2016,DTP3,40750,success,NA,NA,gokwenorth,NA,71,
1370,midlands,gokwesouth,ZWE,Zimbabwe,2016,DTP3,40751,success,NA,NA,gokwesouth,NA,77,
1371,midlands,gweru,ZWE,Zimbabwe,2016,DTP3,33103,success,NA,NA,gweru,NA,96,
1372,midlands,kwekwe,ZWE,Zimbabwe,2016,DTP3,33104,success,NA,NA,kwekwe,NA,76,
1373,midlands,mberengwa,ZWE,Zimbabwe,2016,DTP3,33105,success,NA,NA,mberengwa,NA,84,
1374,midlands,shurugwi,ZWE,Zimbabwe,2016,DTP3,33106,success,NA,NA,shurugwi,NA,80,
1375,midlands,zvishavane,ZWE,Zimbabwe,2016,DTP3,33107,success,NA,NA,zvishavane,NA,99,
1376,NA,NA,ZWE,Zimbabwe,2016,NA,68807,fuzzy success,chitungwiza,harare,chitungwiza,chitungwiza,89,
1377,NA,NA,ZWE,Zimbabwe,2016,NA,33071,fuzzy success,mashonalandeast,mashonalandeast,murewa,murehwa,70,
1378,NA,NA,ZWE,Zimbabwe,2016,NA,33060,fuzzy success,mashonanalandcentral,mashonalandcentral,bindura,bindura,88,
1379,NA,NA,ZWE,Zimbabwe,2016,NA,33061,fuzzy success,mashonanalandcentral,mashonalandcentral,centenary,centenary,80,
1380,NA,NA,ZWE,Zimbabwe,2016,NA,68808,fuzzy success,mashonanalandcentral,mashonalandcentral,guruve,guruve,85,
1381,NA,NA,ZWE,Zimbabwe,2016,NA,33063,fuzzy success,mashonanalandcentral,mashonalandcentral,mazowe,mazowe,85,
1382,NA,NA,ZWE,Zimbabwe,2016,NA,68811,fuzzy success,mashonanalandcentral,mashonalandcentral,mbire,mbire,85,
1383,NA,NA,ZWE,Zimbabwe,2016,NA,33064,fuzzy success,mashonanalandcentral,mashonalandcentral,mountdarwin,mountdarwin,94,
1384,NA,NA,ZWE,Zimbabwe,2016,NA,33065,fuzzy success,mashonanalandcentral,mashonalandcentral,rushinga,rushinga,93,
1385,NA,NA,ZWE,Zimbabwe,2016,NA,33066,fuzzy success,mashonanalandcentral,mashonalandcentral,shamva,shamva,88,
1386,NA,NA,ZWE,Zimbabwe,2016,NA,33095,fuzzy success,matabelelandnorth,matabelelandsouth,beitbridge,beitbridge,97,
1387,mashonalandeast,ump,ZWE,Zimbabwe,2016,DTP3,NA,in WHO but not shpfile,NA,NA,ump,NA,68,
1388,mashonalandwest,mhondoro,ZWE,Zimbabwe,2016,DTP3,NA,in WHO but not shpfile,NA,NA,mhondoro,NA,87,
1389,mashonalandwest,sanyati,ZWE,Zimbabwe,2016,DTP3,NA,in WHO but not shpfile,NA,NA,sanyati,NA,87,
1390,mashonalandeast,uzumbamarambapfungwe,ZWE,Zimbabwe,NA,NA,33074,in shpfile but not WHO,NA,Mashonaland East,NA,uzumbamarambapfungwe,NA,
1391,mashonalandwest,kadoma,ZWE,Zimbabwe,NA,NA,33077,in shpfile but not WHO,NA,Mashonaland West,NA,kadoma,NA,
1392,ashanti,adansinorth,GHA,Ghana,2016,DTP3,190578,success,NA,NA,adansinorth,NA,99.02427551,
1393,ashanti,adansisouth,GHA,Ghana,2016,DTP3,190577,success,NA,NA,adansisouth,NA,109.7055869,
1394,ashanti,afigyakwabre,GHA,Ghana,2016,DTP3,190567,success,NA,NA,afigyakwabre,NA,124.5273664,
1395,ashanti,ahafoanonorth,GHA,Ghana,2016,DTP3,16567,success,NA,NA,ahafoanonorth,NA,106.1048127,
1396,ashanti,ahafoanosouth,GHA,Ghana,2016,DTP3,16568,success,NA,NA,ahafoanosouth,NA,117.4539844,
1397,ashanti,amansiecentral,GHA,Ghana,2016,DTP3,190606,success,NA,NA,amansiecentral,NA,105.4173649,
1398,ashanti,amansiewest,GHA,Ghana,2016,DTP3,16570,success,NA,NA,amansiewest,NA,108.4363291,
1399,ashanti,asanteakimnorth,GHA,Ghana,2016,DTP3,190717,success,NA,NA,asanteakimnorth,NA,106.636427,
1400,ashanti,asanteakimsouth,GHA,Ghana,2016,DTP3,16572,success,NA,NA,asanteakimsouth,NA,79.77835248,
1401,ashanti,atwimakwanwoma,GHA,Ghana,2016,DTP3,190568,success,NA,NA,atwimakwanwoma,NA,134.4352493,
1402,ashanti,atwimamponua,GHA,Ghana,2016,DTP3,190576,success,NA,NA,atwimamponua,NA,100.541698,
1403,ashanti,atwimanwabiagya,GHA,Ghana,2016,DTP3,190575,success,NA,NA,atwimanwabiagya,NA,135.0880742,
1404,ashanti,bosomefreho,GHA,Ghana,2016,DTP3,190579,success,NA,NA,bosomefreho,NA,78.22856183,
1405,ashanti,ejisujuaben,GHA,Ghana,2016,DTP3,16576,success,NA,NA,ejisujuaben,NA,107.8396601,
1406,ashanti,offinsonorth,GHA,Ghana,2016,DTP3,190572,success,NA,NA,offinsonorth,NA,113.9978705,
1407,ashanti,sekyereaframplains,GHA,Ghana,2016,DTP3,190715,success,NA,NA,sekyereaframplains,NA,111.3176744,
1408,ashanti,sekyerecentral,GHA,Ghana,2016,DTP3,190571,success,NA,NA,sekyerecentral,NA,76.98725164,
1409,ashanti,sekyereeast,GHA,Ghana,2016,DTP3,190570,success,NA,NA,sekyereeast,NA,113.2897799,
1410,brongahafo,asunafonorth,GHA,Ghana,2016,DTP3,190558,success,NA,NA,asunafonorth,NA,98.27184912,
1411,brongahafo,asunafosouth,GHA,Ghana,2016,DTP3,190609,success,NA,NA,asunafosouth,NA,89.84751923,
1412,brongahafo,asutifinorth,GHA,Ghana,2016,DTP3,190708,success,NA,NA,asutifinorth,NA,102.3920638,
1413,brongahafo,asutifisouth,GHA,Ghana,2016,DTP3,190709,success,NA,NA,asutifisouth,NA,99.65305972,
1414,brongahafo,banda,GHA,Ghana,2016,DTP3,190712,success,NA,NA,banda,NA,108.5752514,
1415,brongahafo,berekum,GHA,Ghana,2016,DTP3,16585,success,NA,NA,berekum,NA,107.43117,
1416,brongahafo,dormaaeast,GHA,Ghana,2016,DTP3,190555,success,NA,NA,dormaaeast,NA,104.3066769,
1417,brongahafo,dormaawest,GHA,Ghana,2016,DTP3,190684,success,NA,NA,dormaawest,NA,103.1180763,
1418,brongahafo,jamannorth,GHA,Ghana,2016,DTP3,190713,success,NA,NA,jamannorth,NA,89.88648198,
1419,brongahafo,jamansouth,GHA,Ghana,2016,DTP3,190556,success,NA,NA,jamansouth,NA,100.2560316,
1420,brongahafo,kintamponorth,GHA,Ghana,2016,DTP3,190613,success,NA,NA,kintamponorth,NA,116.0399466,
1421,brongahafo,kintamposouth,GHA,Ghana,2016,DTP3,190560,success,NA,NA,kintamposouth,NA,91.62710448,
1422,brongahafo,nkoranzanorth,GHA,Ghana,2016,DTP3,190559,success,NA,NA,nkoranzanorth,NA,106.0541393,
1423,brongahafo,nkoranzasouth,GHA,Ghana,2016,DTP3,190610,success,NA,NA,nkoranzasouth,NA,109.2234327,
1424,brongahafo,pru,GHA,Ghana,2016,DTP3,190619,success,NA,NA,pru,NA,103.9961673,
1425,brongahafo,seneeast,GHA,Ghana,2016,DTP3,190706,success,NA,NA,seneeast,NA,96.93572247,
1426,brongahafo,senewest,GHA,Ghana,2016,DTP3,190707,success,NA,NA,senewest,NA,117.216123,
1427,brongahafo,sunyaniwest,GHA,Ghana,2016,DTP3,190557,success,NA,NA,sunyaniwest,NA,118.3949086,
1428,brongahafo,tain,GHA,Ghana,2016,DTP3,190714,success,NA,NA,tain,NA,104.8194611,
1429,brongahafo,tanonorth,GHA,Ghana,2016,DTP3,190561,success,NA,NA,tanonorth,NA,99.94872833,
1430,brongahafo,tanosouth,GHA,Ghana,2016,DTP3,190629,success,NA,NA,tanosouth,NA,98.12608214,
1431,brongahafo,techimannorth,GHA,Ghana,2016,DTP3,190711,success,NA,NA,techimannorth,NA,104.0299849,
1432,brongahafo,wenchi,GHA,Ghana,2016,DTP3,190628,success,NA,NA,wenchi,NA,84.91658685,
1433,central,aburaasebukwamankese,GHA,Ghana,2016,DTP3,16595,success,NA,NA,aburaasebukwamankese,NA,87.90619558,
1434,central,agonaeast,GHA,Ghana,2016,DTP3,190585,success,NA,NA,agonaeast,NA,95.5086884,
1435,central,agonawest,GHA,Ghana,2016,DTP3,190584,success,NA,NA,agonawest,NA,100.5943514,
1436,central,asikumaodobenbrakwa,GHA,Ghana,2016,DTP3,16598,success,NA,NA,asikumaodobenbrakwa,NA,121.7943025,
1437,central,assinnorth,GHA,Ghana,2016,DTP3,190586,success,NA,NA,assinnorth,NA,61.42085282,
1438,central,assinsouth,GHA,Ghana,2016,DTP3,190587,success,NA,NA,assinsouth,NA,92.52604285,
1439,central,ekumfi,GHA,Ghana,2016,DTP3,190648,success,NA,NA,ekumfi,NA,104.1844142,
1440,central,gomoaeast,GHA,Ghana,2016,DTP3,190589,success,NA,NA,gomoaeast,NA,82.54466749,
1441,central,gomoawest,GHA,Ghana,2016,DTP3,190583,success,NA,NA,gomoawest,NA,101.5995742,
1442,central,mfantsiman,GHA,Ghana,2016,DTP3,190647,success,NA,NA,mfantsiman,NA,107.7504429,
1443,central,upperdenkyiraeast,GHA,Ghana,2016,DTP3,190605,success,NA,NA,upperdenkyiraeast,NA,111.9970356,
1444,central,upperdenkyirawest,GHA,Ghana,2016,DTP3,190607,success,NA,NA,upperdenkyirawest,NA,107.6475332,
1445,eastern,asuogyaman,GHA,Ghana,2016,DTP3,16609,success,NA,NA,asuogyaman,NA,60.46858938,
1446,eastern,atiwa,GHA,Ghana,2016,DTP3,190601,success,NA,NA,atiwa,NA,97.92469028,
1447,eastern,ayensuano,GHA,Ghana,2016,DTP3,190679,success,NA,NA,ayensuano,NA,125.6820862,
1448,eastern,birimnorth,GHA,Ghana,2016,DTP3,190602,success,NA,NA,birimnorth,NA,96.7496511,
1449,eastern,birimsouth,GHA,Ghana,2016,DTP3,190600,success,NA,NA,birimsouth,NA,116.0251081,
1450,eastern,denkyembour,GHA,Ghana,2016,DTP3,190674,success,NA,NA,denkyembour,NA,74.98232394,
1451,eastern,eastakim,GHA,Ghana,2016,DTP3,190680,success,NA,NA,eastakim,NA,122.1453686,
1452,eastern,fanteakwa,GHA,Ghana,2016,DTP3,16613,success,NA,NA,fanteakwa,NA,98.86506125,
1453,eastern,kwaebibirem,GHA,Ghana,2016,DTP3,190675,success,NA,NA,kwaebibirem,NA,84.66649107,
1454,eastern,kwahueast,GHA,Ghana,2016,DTP3,190603,success,NA,NA,kwahueast,NA,70.35923578,
1455,eastern,kwahusouth,GHA,Ghana,2016,DTP3,190597,success,NA,NA,kwahusouth,NA,97.36705344,
1456,eastern,kwahuwest,GHA,Ghana,2016,DTP3,190604,success,NA,NA,kwahuwest,NA,102.7746011,
1457,eastern,nsawamadoagyiri,GHA,Ghana,2016,DTP3,190672,success,NA,NA,nsawamadoagyiri,NA,125.9552416,
1458,eastern,upperwestakim,GHA,Ghana,2016,DTP3,190681,success,NA,NA,upperwestakim,NA,103.0904537,
1459,eastern,westakim,GHA,Ghana,2016,DTP3,190682,success,NA,NA,westakim,NA,105.5592568,
1460,eastern,yilokrobo,GHA,Ghana,2016,DTP3,16620,success,NA,NA,yilokrobo,NA,133.1370742,
1461,greateraccra,adaeast,GHA,Ghana,2016,DTP3,190631,success,NA,NA,adaeast,NA,80.60310548,
1462,greateraccra,adawest,GHA,Ghana,2016,DTP3,190633,success,NA,NA,adawest,NA,77.99081774,
1463,greateraccra,ashaiman,GHA,Ghana,2016,DTP3,190723,success,NA,NA,ashaiman,NA,96.83557014,
1464,greateraccra,gaeast,GHA,Ghana,2016,DTP3,190654,success,NA,NA,gaeast,NA,82.43935122,
1465,greateraccra,gasouth,GHA,Ghana,2016,DTP3,190656,success,NA,NA,gasouth,NA,91.01892733,
1466,greateraccra,gawest,GHA,Ghana,2016,DTP3,190657,success,NA,NA,gawest,NA,126.841025,
1467,greateraccra,kponekatamanso,GHA,Ghana,2016,DTP3,190724,success,NA,NA,kponekatamanso,NA,125.0646337,
1468,greateraccra,ladadekotopon,GHA,Ghana,2016,DTP3,190635,success,NA,NA,ladadekotopon,NA,99.16318851,
1469,greateraccra,lankwantanangmadina,GHA,Ghana,2016,DTP3,190653,success,NA,NA,lankwantanangmadina,NA,134.3563668,
1470,greateraccra,ledzokukukrowor,GHA,Ghana,2016,DTP3,190540,success,NA,NA,ledzokukukrowor,NA,91.65585872,
1471,greateraccra,ningoprampram,GHA,Ghana,2016,DTP3,190634,success,NA,NA,ningoprampram,NA,123.5000283,
1472,greateraccra,shaiosudoku,GHA,Ghana,2016,DTP3,190632,success,NA,NA,shaiosudoku,NA,138.0442841,
1473,northern,bole,GHA,Ghana,2016,DTP3,190611,success,NA,NA,bole,NA,127.8845856,
1474,northern,chereponi,GHA,Ghana,2016,DTP3,190541,success,NA,NA,chereponi,NA,110.6961924,
1475,northern,eastgonja,GHA,Ghana,2016,DTP3,190621,success,NA,NA,eastgonja,NA,132.7199942,
1476,northern,gushiegu,GHA,Ghana,2016,DTP3,190625,success,NA,NA,gushiegu,NA,105.8963653,
1477,northern,karaga,GHA,Ghana,2016,DTP3,190620,success,NA,NA,karaga,NA,127.0938081,
1478,northern,kpandai,GHA,Ghana,2016,DTP3,190615,success,NA,NA,kpandai,NA,112.3113607,
1479,northern,mamprugumoagduri,GHA,Ghana,2016,DTP3,190703,success,NA,NA,mamprugumoagduri,NA,105.4804233,
1480,northern,mion,GHA,Ghana,2016,DTP3,190698,success,NA,NA,mion,NA,97.22389753,
1481,northern,nanumbanorth,GHA,Ghana,2016,DTP3,190626,success,NA,NA,nanumbanorth,NA,87.58187054,
1482,northern,nanumbasouth,GHA,Ghana,2016,DTP3,190627,success,NA,NA,nanumbasouth,NA,128.1526522,
1483,northern,northgonja,GHA,Ghana,2016,DTP3,190696,success,NA,NA,northgonja,NA,105.1403065,
1484,northern,saboba,GHA,Ghana,2016,DTP3,190624,success,NA,NA,saboba,NA,94.29210281,
1485,northern,savelugunanton,GHA,Ghana,2016,DTP3,16632,success,NA,NA,savelugunanton,NA,118.1310318,
1486,northern,sawlatunakalba,GHA,Ghana,2016,DTP3,190549,success,NA,NA,sawlatunakalba,NA,139.320105,
1487,northern,tolon,GHA,Ghana,2016,DTP3,190700,success,NA,NA,tolon,NA,131.1246024,
1488,northern,westgonja,GHA,Ghana,2016,DTP3,190697,success,NA,NA,westgonja,NA,88.19996184,
1489,northern,westmamprusi,GHA,Ghana,2016,DTP3,190702,success,NA,NA,westmamprusi,NA,92.21602016,
1490,northern,zabzugu,GHA,Ghana,2016,DTP3,190704,success,NA,NA,zabzugu,NA,111.5508258,
1491,uppereast,bawkuwest,GHA,Ghana,2016,DTP3,16640,success,NA,NA,bawkuwest,NA,101.8310383,
1492,uppereast,binduri,GHA,Ghana,2016,DTP3,190693,success,NA,NA,binduri,NA,87.3913148,
1493,uppereast,bongo,GHA,Ghana,2016,DTP3,16642,success,NA,NA,bongo,NA,78.51049989,
1494,uppereast,builsanorth,GHA,Ghana,2016,DTP3,190692,success,NA,NA,builsanorth,NA,61.95136121,
1495,uppereast,builsasouth,GHA,Ghana,2016,DTP3,190691,success,NA,NA,builsasouth,NA,68.37572206,
1496,uppereast,garutempane,GHA,Ghana,2016,DTP3,190553,success,NA,NA,garutempane,NA,83.45312222,
1497,uppereast,nabdam,GHA,Ghana,2016,DTP3,190690,success,NA,NA,nabdam,NA,80.72243114,
1498,uppereast,pusiga,GHA,Ghana,2016,DTP3,190694,success,NA,NA,pusiga,NA,111.2740516,
1499,uppereast,talensi,GHA,Ghana,2016,DTP3,190689,success,NA,NA,talensi,NA,68.80799105,
1500,upperwest,jirapa,GHA,Ghana,2016,DTP3,190543,success,NA,NA,jirapa,NA,59.91854039,
