,V1,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shapefile,who_coverage,GAUL_CODE,Note
1740,1740,nyanga,hautebanio,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,hautebanio,NA,16386,
1741,1741,nyanga,mougoutsi,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,mougoutsi,NA,16388,
1742,1742,ogooueivindo,ivindo,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,ivindo,NA,16389,
1743,1743,ogooueivindo,lope,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,lope,NA,16390,
1744,1744,ogooueivindo,mvoung,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,mvoung,NA,16391,
1745,1745,ogooueivindo,zadie,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,zadie,NA,16392,
1746,1746,ogoouelolo,lolobouenguidi,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,lolobouenguidi,NA,16393,
1747,1747,ogoouelolo,lombobouenguidi,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,lombobouenguidi,NA,16394,
1748,1748,ogoouelolo,mouloundou,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,mouloundou,NA,16395,
1749,1749,ogoouelolo,offoueonoye,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,offoueonoye,NA,16396,
1750,1750,ogoouemaritime,bendje,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,bendje,NA,16397,
1751,1751,ogoouemaritime,etimboue,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,etimboue,NA,16398,
1752,1752,ogoouemaritime,ndougou,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,ndougou,NA,16399,
1753,1753,woleuntem,hautkomo,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,hautkomo,NA,16400,
1754,1754,woleuntem,hautntem,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,hautntem,NA,16401,
1755,1755,woleuntem,woleu,GAB,Gabon,NA,NA,in shpfile but not WHO,NA,NA,NA,woleu,NA,16404,
1756,1756,agadez,arlit,NER,Niger,2016,DTP3,success,NA,NA,arlit,arlit,68.0310963,22551,
1757,1757,agadez,bilma,NER,Niger,2016,DTP3,success,NA,NA,bilma,bilma,84.01869159,22552,
1758,1758,diffa,diffa,NER,Niger,2016,DTP3,success,NA,NA,diffa,diffa,96.25497235,22554,
1759,1759,diffa,nguigmi,NER,Niger,2016,DTP3,success,NA,NA,nguigmi,nguigmi,67.12876682,22556,
1760,1760,dosso,dosso,NER,Niger,2016,DTP3,success,NA,NA,dosso,dosso,92.26459144,22559,
1761,1761,dosso,gaya,NER,Niger,2016,DTP3,success,NA,NA,gaya,gaya,77.83731612,22560,
1762,1762,dosso,loga,NER,Niger,2016,DTP3,success,NA,NA,loga,loga,93.95536268,22561,
1763,1763,maradi,aguie,NER,Niger,2016,DTP3,success,NA,NA,aguie,aguie,103.8179568,22562,
1764,1764,maradi,dakoro,NER,Niger,2016,DTP3,success,NA,NA,dakoro,dakoro,95.71452433,22563,
1765,1765,maradi,madarounfa,NER,Niger,2016,DTP3,success,NA,NA,madarounfa,madarounfa,95.80017,22565,
1766,1766,maradi,mayahi,NER,Niger,2016,DTP3,success,NA,NA,mayahi,mayahi,93.61106694,22566,
1767,1767,maradi,tessaoua,NER,Niger,2016,DTP3,success,NA,NA,tessaoua,tessaoua,92.20752483,22567,
1768,1768,tahoua,bouza,NER,Niger,2016,DTP3,success,NA,NA,bouza,bouza,88.03773437,22572,
1769,1769,tahoua,illela,NER,Niger,2016,DTP3,success,NA,NA,illela,illela,103.4454153,22573,
1770,1770,tahoua,keita,NER,Niger,2016,DTP3,success,NA,NA,keita,keita,101.6100693,22574,
1771,1771,tahoua,madaoua,NER,Niger,2016,DTP3,success,NA,NA,madaoua,madaoua,97.21605568,22575,
1772,1772,tahoua,tahoua,NER,Niger,2016,DTP3,success,NA,NA,tahoua,tahoua,96.17622935,22576,
1773,1773,tillaberi,filingue,NER,Niger,2016,DTP3,success,NA,NA,filingue,filingue,96.887826,22578,
1774,1774,tillaberi,kollo,NER,Niger,2016,DTP3,success,NA,NA,kollo,kollo,86.40160511,22579,
1775,1775,tillaberi,ouallam,NER,Niger,2016,DTP3,success,NA,NA,ouallam,ouallam,100.3595147,22580,
1776,1776,tillaberi,say,NER,Niger,2016,DTP3,success,NA,NA,say,say,87.46714279,22581,
1777,1777,tillaberi,tera,NER,Niger,2016,DTP3,success,NA,NA,tera,tera,91.15549215,22582,
1778,1778,tillaberi,tillaberi,NER,Niger,2016,DTP3,success,NA,NA,tillaberi,tillaberi,95.14085373,22583,
1779,1779,zinder,goure,NER,Niger,2016,DTP3,success,NA,NA,goure,goure,94.37644399,22584,
1780,1780,zinder,magaria,NER,Niger,2016,DTP3,success,NA,NA,magaria,magaria,93.27197212,22585,
1781,1781,zinder,tanout,NER,Niger,2016,DTP3,success,NA,NA,tanout,tanout,92.74318597,22588,
1782,1782,NA,NA,NER,Niger,2016,NA,fuzzy success,zinder,zinder,matameye,matamey,99.1846329,22586,
1783,1783,NA,NA,NER,Niger,2016,NA,fuzzy success,zinder,zinder,mirriah,miria,93.55672389,22587,
1784,1784,agadez,agadez,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,agadez,NA,97.38356164,NA,
1785,1785,agadez,tchiro,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,tchiro,NA,92.57743363,NA,
1786,1786,diffa,maine,NER,Niger,2016,DTP3,manually match,NA,NA,maine,mainesoroa,69.62195256,22555,manual add
1787,1787,dosso,boboye,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,boboye,NA,97.80753138,NA,
1788,1788,dosso,doutchi,NER,Niger,2016,DTP3,manually match,NA,NA,doutchi,dogondoutchi,99.95606456,22558,manual add
1789,1789,maradi,groumji,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,groumji,NA,84.0457573,NA,
1790,1790,maradi,maradic,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,maradic,NA,60.67492486,NA,
1791,1791,niamey,niamey1,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,niamey1,NA,98.59656059,NA,
1792,1792,niamey,niamey2,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,niamey2,NA,81.3365484,NA,
1793,1793,niamey,niamey3,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,niamey3,NA,88.77373111,NA,
1794,1794,niamey,niamey4,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,niamey4,NA,103.5920342,NA,
1795,1795,niamey,niamey5,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,niamey5,NA,80.85954807,NA,
1796,1796,tahoua,abalak,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,abalak,NA,87.17009408,NA,
1797,1797,tahoua,konni,NER,Niger,2016,DTP3,manually match,NA,NA,konni,birninkonni,96.18662519,22571,manual add
1798,1798,tahoua,tchinta,NER,Niger,2016,DTP3,manually match,NA,NA,tchinta,tchintabaradene,84.54848062,22577,manual add
1799,1799,zinder,zinder,NER,Niger,2016,DTP3,in WHO but not shpfile,NA,NA,zinder,NA,98.92758964,NA,
1800,1800,agadez,tchighozerine,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,tchighozerine,NA,22553,
1801,1801,diffa,mainesoroa,NER,Niger,NA,NA,manually match,NA,NA,NA,mainesoroa,NA,22555,match
1802,1802,dosso,birningaoure,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,birningaoure,NA,22557,
1803,1803,dosso,dogondoutchi,NER,Niger,NA,NA,manually match,NA,NA,NA,dogondoutchi,NA,22558,match
1804,1804,maradi,guidanroumji,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,guidanroumji,NA,22564,
1805,1805,niamey,commune1,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,commune1,NA,22568,
1806,1806,niamey,commune2,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,commune2,NA,22569,
1807,1807,niamey,commune3,NER,Niger,NA,NA,in shpfile but not WHO,NA,NA,NA,commune3,NA,22570,
1808,1808,tahoua,birninkonni,NER,Niger,NA,NA,manually match,NA,NA,NA,birninkonni,NA,22571,match
1809,1809,tahoua,tchintabaradene,NER,Niger,NA,NA,manually match,NA,NA,NA,tchintabaradene,NA,22577,match
1810,1810,east,bugeseradistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,bugeseradistrict,bugesera,120.4129918,21974,manual add
1811,1811,east,gatsibodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,gatsibodistrict,gatsibo,105.3133923,21978,manual add
1812,1812,east,kayonzadistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,kayonzadistrict,kayonza,106.878901,21984,manual add
1813,1813,east,kirehedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,kirehedistrict,kirehe,113.0182051,21986,manual add
1814,1814,east,ngomadistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,ngomadistrict,ngoma,96.28329425,21989,manual add
1815,1815,east,nyagataredistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyagataredistrict,nyagatare,119.4791382,21992,manual add
1816,1816,east,rwamaganadistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,rwamaganadistrict,rwamagana,106.7975363,22003,manual add
1817,1817,kigalicity,gasabodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,gasabodistrict,gasabo,133.8170328,21977,manual add
1818,1818,kigalicity,kicukirodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,kicukirodistrict,kicukiro,100.0482639,21985,manual add
1819,1819,kigalicity,nyarugengedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyarugengedistrict,nyarugenge,124.5652912,21996,manual add
1820,1820,north,bureradistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,bureradistrict,burera,104.3255152,21975,manual add
1821,1821,north,gakenkedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,gakenkedistrict,gakenke,90.3383347,21976,manual add
1822,1822,north,gicumbidistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,gicumbidistrict,gicumbi,93.15787325,21979,manual add
1823,1823,north,musanzedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,musanzedistrict,musanze,104.7238014,21988,manual add
1824,1824,north,rulindodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,rulindodistrict,rulindo,104.7298087,22000,manual add
1825,1825,south,gisagaradistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,gisagaradistrict,gisagara,100.904608,21980,manual add
1826,1826,south,huyedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,huyedistrict,huye,90.63211842,21981,manual add
1827,1827,south,kamonyidistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,kamonyidistrict,kamonyi,83.82057852,21982,manual add
1828,1828,south,muhangadistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,muhangadistrict,muhanga,86.74792501,21987,manual add
1829,1829,south,nyamagabedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyamagabedistrict,nyamagabe,86.17325092,21993,manual add
1830,1830,south,nyanzadistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyanzadistrict,nyanza,83.25884936,21995,manual add
1831,1831,south,nyarugurudistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyarugurudistrict,nyaruguru,89.3280922,21997,manual add
1832,1832,south,ruhangodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,ruhangodistrict,ruhango,85.62648549,21999,manual add
1833,1833,west,karongidistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,karongidistrict,karongi,100.9509458,21983,manual add
1834,1834,west,ngororerodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,ngororerodistrict,ngororero,97.88074448,21990,manual add
1835,1835,west,nyabihudistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyabihudistrict,nyabihu,94.29118503,21991,manual add
1836,1836,west,nyamashekedistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,nyamashekedistrict,nyamasheke,102.0072589,21994,manual add
1837,1837,west,rubavudistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,rubavudistrict,rubavu,119.7180321,21998,manual add
1838,1838,west,rusizidistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,rusizidistrict,rusizi,109.2626905,22001,manual add
1839,1839,west,rutsirodistrict,RWA,Rwanda,2016,DTP3,manually match,NA,NA,rutsirodistrict,rutsiro,94.8541014,22002,manual add
1840,1840,eastiburasirazuba,bugesera,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,bugesera,NA,21974,match
1841,1841,eastiburasirazuba,gatsibo,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,gatsibo,NA,21978,match
1842,1842,eastiburasirazuba,kayonza,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,kayonza,NA,21984,match
1843,1843,eastiburasirazuba,kirehe,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,kirehe,NA,21986,match
1844,1844,eastiburasirazuba,ngoma,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,ngoma,NA,21989,match
1845,1845,eastiburasirazuba,nyagatare,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyagatare,NA,21992,match
1846,1846,eastiburasirazuba,rwamagana,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,rwamagana,NA,22003,match
1847,1847,kigalicityumujyiwakigali,gasabo,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,gasabo,NA,21977,match
1848,1848,kigalicityumujyiwakigali,kicukiro,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,kicukiro,NA,21985,match
1849,1849,kigalicityumujyiwakigali,nyarugenge,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyarugenge,NA,21996,match
1850,1850,northamajyaruguru,burera,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,burera,NA,21975,match
1851,1851,northamajyaruguru,gakenke,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,gakenke,NA,21976,match
1852,1852,northamajyaruguru,gicumbi,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,gicumbi,NA,21979,match
1853,1853,northamajyaruguru,musanze,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,musanze,NA,21988,match
1854,1854,northamajyaruguru,rulindo,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,rulindo,NA,22000,match
1855,1855,southamajyepfo,gisagara,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,gisagara,NA,21980,match
1856,1856,southamajyepfo,huye,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,huye,NA,21981,match
1857,1857,southamajyepfo,kamonyi,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,kamonyi,NA,21982,match
1858,1858,southamajyepfo,muhanga,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,muhanga,NA,21987,match
1859,1859,southamajyepfo,nyamagabe,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyamagabe,NA,21993,match
1860,1860,southamajyepfo,nyanza,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyanza,NA,21995,match
1861,1861,southamajyepfo,nyaruguru,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyaruguru,NA,21997,match
1862,1862,southamajyepfo,ruhango,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,ruhango,NA,21999,match
1863,1863,westiburengerazuba,karongi,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,karongi,NA,21983,match
1864,1864,westiburengerazuba,ngororero,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,ngororero,NA,21990,match
1865,1865,westiburengerazuba,nyabihu,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyabihu,NA,21991,match
1866,1866,westiburengerazuba,nyamasheke,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,nyamasheke,NA,21994,match
1867,1867,westiburengerazuba,rubavu,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,rubavu,NA,21998,match
1868,1868,westiburengerazuba,rusizi,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,rusizi,NA,22001,match
1869,1869,westiburengerazuba,rutsiro,RWA,Rwanda,NA,NA,manually match,NA,NA,NA,rutsiro,NA,22002,match
1870,1870,eastern,kailahun,SLE,Sierra Leone,2016,DTP3,success,NA,NA,kailahun,kailahun,87.87755394,25406,
1871,1871,eastern,kenema,SLE,Sierra Leone,2016,DTP3,success,NA,NA,kenema,kenema,94.52608945,25407,
1872,1872,eastern,kono,SLE,Sierra Leone,2016,DTP3,success,NA,NA,kono,kono,97.08766549,25408,
1873,1873,northern,bombali,SLE,Sierra Leone,2016,DTP3,success,NA,NA,bombali,bombali,91.03429298,25409,
1874,1874,northern,kambia,SLE,Sierra Leone,2016,DTP3,success,NA,NA,kambia,kambia,104.4481448,25410,
1875,1875,northern,koinadugu,SLE,Sierra Leone,2016,DTP3,success,NA,NA,koinadugu,koinadugu,132.7239211,25411,
1876,1876,northern,portloko,SLE,Sierra Leone,2016,DTP3,success,NA,NA,portloko,portloko,98.42064022,25412,
1877,1877,northern,tonkolili,SLE,Sierra Leone,2016,DTP3,success,NA,NA,tonkolili,tonkolili,133.8497893,25413,
1878,1878,southern,bo,SLE,Sierra Leone,2016,DTP3,success,NA,NA,bo,bo,72.22502853,25414,
1879,1879,southern,bonthe,SLE,Sierra Leone,2016,DTP3,success,NA,NA,bonthe,bonthe,91.10528866,25415,
1880,1880,southern,moyamba,SLE,Sierra Leone,2016,DTP3,success,NA,NA,moyamba,moyamba,132.7818007,25416,
1881,1881,southern,pujehun,SLE,Sierra Leone,2016,DTP3,success,NA,NA,pujehun,pujehun,90.4151111,25417,
1882,1882,western,westernrural,SLE,Sierra Leone,2016,DTP3,manually match,NA,NA,westernrural,westernarearur,157.849416,111380,manual add
1883,1883,western,westernurban,SLE,Sierra Leone,2016,DTP3,manually match,NA,NA,westernurban,westernareaurb,76.44280254,111381,manual add
1884,1884,westernarea,westernarearur,SLE,Sierra Leone,NA,NA,manually match,NA,NA,NA,westernarearur,NA,111380,match
1885,1885,westernarea,westernareaurb,SLE,Sierra Leone,NA,NA,manually match,NA,NA,NA,westernareaurb,NA,111381,match
1886,1886,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,arushacc,arusha,108.4924459,115082,
1887,1887,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,arushadc,arusha,91.56368971,115082,
1888,1888,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,karatudc,karatu,89.518255,115068,
1889,1889,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,longidodc,longido,114.7889853,115121,
1890,1890,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,merudc,meru,82.15036988,115047,
1891,1891,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,mondulidc,monduli,101.3489485,115037,
1892,1892,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,arusha,arusha,ngorongorodc,ngorongoro,104.1024446,190510,
1893,1893,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,daressalaam,daressalaam,ilalamc,ilala,81.35371804,48388,
1894,1894,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,daressalaam,daressalaam,kinondonimc,kinondoni,62.39245534,48389,
1895,1895,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,daressalaam,daressalaam,temekemc,temeke,89.48958516,48390,
1896,1896,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,bahidc,bahi,95.68208456,115083,
1897,1897,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,chamwinodc,chamwino,98.74336123,115066,
1898,1898,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,chembadc,chemba,90.95404148,115095,
1899,1899,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,kondoadc,kondoa,78.67162228,115036,
1900,1900,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,kongwadc,kongwa,89.49825168,48394,
1901,1901,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,dodoma,dodoma,mpwapwadc,mpwapwa,96.06275558,48395,
1902,1902,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,geita,geita,bukombedc,bukombe,128.5504341,115065,
1903,1903,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,geita,geita,chatodc,chato,103.4883022,115076,
1904,1904,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,geita,geita,geitadc,geita,108.0026031,115030,
1905,1905,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,geita,geita,geitatc,geita,88.16883564,115030,
1906,1906,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,geita,geita,mbogwedc,mbogwe,108.8170886,115059,
1907,1907,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,iringa,iringa,kilolodc,kilolo,91.41168594,115069,
1908,1908,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,iringa,iringa,mufindidc,mufindi,85.67360044,115048,
1909,1909,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,biharamulodc,biharamulo,120.5833554,115064,
1910,1910,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,karagwedc,karagwe,91.37790799,115034,
1911,1911,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,kyerwadc,kyerwa,99.32057261,115107,
1912,1912,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,missenyidc,missenyi,92.86746383,115102,
1913,1913,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,mulebadc,muleba,102.7494192,48407,
1914,1914,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kagera,kagera,ngaradc,ngara,108.8348866,48408,
1915,1915,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,katavi,katavi,mleledc,mlele,130.7339191,115117,
1916,1916,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,buhigwedc,buhigwe,100.6606936,115084,
1917,1917,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,kakonkodc,kakonko,100.7899642,115096,
1918,1918,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,kasuludc,kasulu,120.3184128,115041,
1919,1919,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,kasulutc,kasulu,87.39503622,115041,
1920,1920,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,kibondodc,kibondo,101.3024807,115035,
1921,1921,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kigoma,kigoma,uvinzadc,uvinza,100.1059294,115081,
1922,1922,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,haidc,hai,88.10872436,115077,
1923,1923,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,moshidc,moshi,87.99419403,48414,
1924,1924,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,moshimc,moshi,85.4763031,48414,
1925,1925,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,mwangadc,mwanga,79.29582596,190511,
1926,1926,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,rombodc,rombo,85.35425067,48417,
1927,1927,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,samedc,same,79.14488316,48418,
1928,1928,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,kilimanjaro,kilimanjaro,sihadc,siha,92.46186018,115104,
1929,1929,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,lindi,lindi,kilwadc,kilwa,105.3539515,48419,
1930,1930,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,lindi,lindi,liwaledc,liwale,94.93872523,48422,
1931,1931,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,lindi,lindi,nachingweadc,nachingwea,95.84461451,48423,
1932,1932,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,lindi,lindi,ruangwadc,ruangwa,92.10138917,48424,
1933,1933,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,babatidc,babati,90.76208472,190512,
1934,1934,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,babatitc,babati,89.92853165,190512,
1935,1935,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,hanangdc,hanang,96.84044123,190513,
1936,1936,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,kitetodc,kiteto,102.5617361,48427,
1937,1937,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,mbuludc,mbulu,94.77846622,115119,
1938,1938,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,manyara,manyara,simanjirodc,simanjiro,124.1217732,48429,
1939,1939,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,bundadc,bunda,119.6017265,48430,
1940,1940,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,bundatc,bunda,102.0138383,48430,
1941,1941,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,butiamadc,butiama,89.24014568,115094,
1942,1942,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,musomadc,musoma,125.9943247,115061,
1943,1943,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,musomamc,musoma,173.8246322,115061,
1944,1944,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,roryadc,rorya,108.9316368,115093,
1945,1945,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,serengetidc,serengeti,114.416492,48433,
1946,1946,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,tarimedc,tarime,123.6621737,115039,
1947,1947,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mara,mara,tarimetc,tarime,148.3347058,115039,
1948,1948,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,chunyadc,chunya,126.4308333,48435,
1949,1949,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,ilejedc,ileje,71.29897475,48436,
1950,1950,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,kyeladc,kyela,89.24398422,48437,
1951,1951,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,mbaralidc,mbarali,113.6429667,115101,
1952,1952,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,mbozidc,mbozi,88.98575306,115088,
1953,1953,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,mombadc,momba,88.75848651,115109,
1954,1954,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,rungwedc,rungwe,88.69560361,48442,
1955,1955,NA,NA,TZA,Tanzania,2016,NA,fuzzy success,mbeya,mbeya,tundumatc,tunduma,153.2963872,115111,
