"","NAME","NAME.who","NAME.shpfile","iso3","iso3.x","iso3.y","who_coverage","who_coverage.x","who_coverage.y","merge_status","merge_status.x","merge_status.y","GAUL_CODE","GAUL_CODE.x","GAUL_CODE.y"
"1087","hageremariamkesem","hageremariamkesem",NA,"ETH",NA,NA,52.84038439,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1088","hakim","hakim",NA,"ETH",NA,NA,121.5244383,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1089","halabaspecial","halabaspecial",NA,"ETH",NA,NA,238.1736493,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1090","halabatown","halabatown",NA,"ETH",NA,NA,97.55148538,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1091","halu","halu",NA,"ETH",NA,NA,52.61544765,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1092","hamaro","hamaro",NA,"ETH",NA,NA,33.01957992,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1093","harowalabu","harowalabu",NA,"ETH",NA,NA,92.3569683,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1094","harshin","harshin",NA,"ETH",NA,NA,96.77563109,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1095","hawassatown","hawassatown",NA,"ETH",NA,NA,117.772227,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1096","hawassazuria","hawassazuria",NA,"ETH",NA,NA,112.9468223,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1097","hawelti","hawelti",NA,"ETH",NA,NA,123.3549093,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1098","hawzien","hawzien",NA,"ETH",NA,NA,66.00821039,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1099","hebenarsi","hebenarsi",NA,"ETH",NA,NA,121.6924354,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1100","hintalowajirat","hintalowajirat",NA,"ETH",NA,NA,85.76011471,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1101","holotatown","holotatown",NA,"ETH",NA,NA,185.7750339,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1102","hossana","hossana",NA,"ETH",NA,NA,87.39018045,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1103","hudhet","hudhet",NA,"ETH",NA,NA,72.96678901,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1104","hulbareg","hulbareg",NA,"ETH",NA,NA,95.77647934,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1105","huletejuenese","huletejuenese",NA,"ETH",NA,NA,100.0520835,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1106","ilfata","ilfata",NA,"ETH",NA,NA,95.85514149,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1107","injibaratown","injibaratown",NA,"ETH",NA,NA,103.1233492,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1108","isara","isara",NA,"ETH",NA,NA,100.0821314,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1109","itang","itang",NA,"ETH",NA,NA,82.70572942,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1110","jabitehinan","jabitehinan",NA,"ETH",NA,NA,109.7950923,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1111","jaldessa","jaldessa",NA,"ETH",NA,NA,52.89653223,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1112","jamma","jamma",NA,"ETH",NA,NA,95.9844126,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1113","jardegajarte","jardegajarte",NA,"ETH",NA,NA,92.26553971,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1114","jarsoduplicated","jarsoduplicated",NA,"ETH",NA,NA,86.52806073,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1115","jenila","jenila",NA,"ETH",NA,NA,130.8968095,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1116","jigjigazuria","jigjigazuria",NA,"ETH",NA,NA,230.916483,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1117","jiletimuga","jiletimuga",NA,"ETH",NA,NA,117.1979487,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1118","jimmaganati","jimmaganati",NA,"ETH",NA,NA,105.5123777,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1119","jimmahorro","jimmahorro",NA,"ETH",NA,NA,90.20822357,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1120","jimmararee","jimmararee",NA,"ETH",NA,NA,85.56533315,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1121","jimmatown","jimmatown",NA,"ETH",NA,NA,126.6779976,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1122","jor","jor",NA,"ETH",NA,NA,62.41222524,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1123","kabridahar","kabridahar",NA,"ETH",NA,NA,80.00192443,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1124","kachabirra","kachabirra",NA,"ETH",NA,NA,92.8551317,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1125","kalafo","kalafo",NA,"ETH",NA,NA,85.06261841,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1126","kallu","kallu",NA,"ETH",NA,NA,94.74912368,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1127","kedidagamela","kedidagamela",NA,"ETH",NA,NA,95.88551428,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1128","kelala","kelala",NA,"ETH",NA,NA,103.1407216,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1129","kerchatown","kerchatown",NA,"ETH",NA,NA,16.49728056,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1130","kersaduplicated","kersaduplicated",NA,"ETH",NA,NA,82.10125691,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1131","kewot","kewot",NA,"ETH",NA,NA,87.56847118,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1132","kiltukarra","kiltukarra",NA,"ETH",NA,NA,100.8124298,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1133","kimbibit","kimbibit",NA,"ETH",NA,NA,100.280854,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1134","kindodideya","kindodideya",NA,"ETH",NA,NA,99.76649256,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1135","kliteawlaelo","kliteawlaelo",NA,"ETH",NA,NA,65.21425247,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1136","kochore","kochore",NA,"ETH",NA,NA,90.03647293,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1137","kofale","kofale",NA,"ETH",NA,NA,102.6647059,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1138","kolfekeraniyo","kolfekeraniyo",NA,"ETH",NA,NA,191.7976853,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1139","kondala","kondala",NA,"ETH",NA,NA,116.5128666,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1140","konta","konta",NA,"ETH",NA,NA,91.6943822,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1141","kori","kori",NA,"ETH",NA,NA,72.84656934,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1142","kuha","kuha",NA,"ETH",NA,NA,77.3706615,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1143","laelayadiabo","laelayadiabo",NA,"ETH",NA,NA,91.41251904,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1144","laelaymaichew","laelaymaichew",NA,"ETH",NA,NA,70.66777016,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1145","laloassabi","laloassabi",NA,"ETH",NA,NA,95.73453463,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1146","lanfuro","lanfuro",NA,"ETH",NA,NA,107.4760522,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1147","lasta","lasta",NA,"ETH",NA,NA,96.89195006,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1148","layarmachiho","layarmachiho",NA,"ETH",NA,NA,53.06682398,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1149","legehare","legehare",NA,"ETH",NA,NA,55.84484832,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1150","legetafotown","legetafotown",NA,"ETH",NA,NA,321.1546473,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1151","lemo","lemo",NA,"ETH",NA,NA,101.8354283,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1152","letasibu","letasibu",NA,"ETH",NA,NA,60.67512898,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1153","liban","liban",NA,"ETH",NA,NA,87.3434352,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1154","libanjawi","libanjawi",NA,"ETH",NA,NA,108.919919,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1155","limunabilbilo","limunabilbilo",NA,"ETH",NA,NA,110.4780908,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1156","lodehitosa","lodehitosa",NA,"ETH",NA,NA,90.89791907,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1157","loma","loma",NA,"ETH",NA,NA,97.88155236,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1158","lume","lume",NA,"ETH",NA,NA,90.78588857,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1159","machakel","machakel",NA,"ETH",NA,NA,109.3841039,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1160","maichewtown","maichewtown",NA,"ETH",NA,NA,55.120576,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1161","makoye","makoye",NA,"ETH",NA,NA,98.88867268,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1162","malie","malie",NA,"ETH",NA,NA,102.0435145,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1163","malkasoda","malkasoda",NA,"ETH",NA,NA,35.38141619,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1164","mana","mana",NA,"ETH",NA,NA,103.190827,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1165","maokomospecialworeda","maokomospecialworeda",NA,"ETH",NA,NA,101.6652026,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1166","masala","masala",NA,"ETH",NA,NA,99.44004898,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1167","matu","matu",NA,"ETH",NA,NA,77.90104167,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1168","matutown","matutown",NA,"ETH",NA,NA,82.29616322,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1169","mayu","mayu",NA,"ETH",NA,NA,87.79460952,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1170","mayumuluko","mayumuluko",NA,"ETH",NA,NA,66.75329372,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1171","megalle","megalle",NA,"ETH",NA,NA,90.18330088,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1172","meiso","meiso",NA,"ETH",NA,NA,54.29619153,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1173","mekidela","mekidela",NA,"ETH",NA,NA,96.89971006,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1174","melga","melga",NA,"ETH",NA,NA,101.9887173,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1175","melkajebdu","melkajebdu",NA,"ETH",NA,NA,99.78163817,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1176","melokoza","melokoza",NA,"ETH",NA,NA,105.127698,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1177","mencho","mencho",NA,"ETH",NA,NA,101.3511209,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1178","menditown","menditown",NA,"ETH",NA,NA,129.6819604,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1179","menitgoldia","menitgoldia",NA,"ETH",NA,NA,103.5812132,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1180","menzkeyagebreal","menzkeyagebreal",NA,"ETH",NA,NA,75.81589189,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1181","mereka","mereka",NA,"ETH",NA,NA,88.60173862,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1182","merhabete","merhabete",NA,"ETH",NA,NA,67.22712065,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1183","metawolkite","metawolkite",NA,"ETH",NA,NA,111.9700638,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1184","midaworemo","midaworemo",NA,"ETH",NA,NA,77.97632904,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1185","milhurnaaklil","milhurnaaklil",NA,"ETH",NA,NA,93.60004421,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1186","mille","mille",NA,"ETH",NA,NA,77.52321679,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1187","minjarshenkura","minjarshenkura",NA,"ETH",NA,NA,44.41234132,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1188","mirabarmachiho","mirabarmachiho",NA,"ETH",NA,NA,103.5921614,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1189","mirabbelesa","mirabbelesa",NA,"ETH",NA,NA,99.90278603,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1190","misrakbelesa","misrakbelesa",NA,"ETH",NA,NA,98.67770506,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1191","mizan","mizan",NA,"ETH",NA,NA,67.79548813,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1192","modjotown","modjotown",NA,"ETH",NA,NA,148.7088217,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1193","mojana","mojana",NA,"ETH",NA,NA,75.5808417,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1194","mubaarak","mubaarak",NA,"ETH",NA,NA,92.90838695,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1195","munesa","munesa",NA,"ETH",NA,NA,100.2738924,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1196","nadjorural","nadjorural",NA,"ETH",NA,NA,95.82625142,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1197","nadjotown","nadjotown",NA,"ETH",NA,NA,57.15588379,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1198","naederadiet","naederadiet",NA,"ETH",NA,NA,81.54640398,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1199","nansabo","nansabo",NA,"ETH",NA,NA,94.17881259,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1200","nefassilklafto","nefassilklafto",NA,"ETH",NA,NA,164.3937388,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1201","nekemte","nekemte",NA,"ETH",NA,NA,75.7539115,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1202","nonnosale","nonnosale",NA,"ETH",NA,NA,80.33347528,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1203","northari","northari",NA,"ETH",NA,NA,109.376425,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1204","northbench","northbench",NA,"ETH",NA,NA,86.56046538,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1205","nunuqumba","nunuqumba",NA,"ETH",NA,NA,95.13475938,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1206","nyangatom","nyangatom",NA,"ETH",NA,NA,120.2915655,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1207","odabildigilu","odabildigilu",NA,"ETH",NA,NA,112.3536792,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1208","odabultum","odabultum",NA,"ETH",NA,NA,85.63615517,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1209","offa","offa",NA,"ETH",NA,NA,99.59214517,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1210","omobeyem","omobeyem",NA,"ETH",NA,NA,84.22481687,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1211","oyida","oyida",NA,"ETH",NA,NA,111.2063426,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1212","pawi","pawi",NA,"ETH",NA,NA,64.03969607,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1213","qarsa","qarsa",NA,"ETH",NA,NA,101.1503445,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1214","qarsadule","qarsadule",NA,"ETH",NA,NA,58.53108135,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1215","qedemayweyane","qedemayweyane",NA,"ETH",NA,NA,118.8573032,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1216","qolatenben","qolatenben",NA,"ETH",NA,NA,90.05229954,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1217","qubi","qubi",NA,"ETH",NA,NA,32.48839432,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1218","raso","raso",NA,"ETH",NA,NA,95.46471105,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1219","rayaalamata","rayaalamata",NA,"ETH",NA,NA,79.41307577,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1220","rayakobo","rayakobo",NA,"ETH",NA,NA,95.8248244,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1221","raytu","raytu",NA,"ETH",NA,NA,115.0351863,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1222","sabian","sabian",NA,"ETH",NA,NA,131.339026,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1223","sadensodo","sadensodo",NA,"ETH",NA,NA,93.38189176,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1224","saesittsaedaemba","saesittsaedaemba",NA,"ETH",NA,NA,70.80508468,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1225","sagag","sagag",NA,"ETH",NA,NA,11.73937184,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1226","salahad","salahad",NA,"ETH",NA,NA,35.60160982,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1227","salamago","salamago",NA,"ETH",NA,NA,94.66796979,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1228","samaralogiatown","samaralogiatown",NA,"ETH",NA,NA,90.91224363,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1229","samurobi","samurobi",NA,"ETH",NA,NA,92.03741541,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1230","saylem","saylem",NA,"ETH",NA,NA,95.78252024,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1231","sayyo","sayyo",NA,"ETH",NA,NA,101.6603397,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1232","sebetahawas","sebetahawas",NA,"ETH",NA,NA,87.49617075,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1233","sedal","sedal",NA,"ETH",NA,NA,104.2626652,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1234","sehala","sehala",NA,"ETH",NA,NA,104.8043387,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1235","sehartisamre","sehartisamre",NA,"ETH",NA,NA,86.95170213,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1236","sekotatown","sekotatown",NA,"ETH",NA,NA,25.32862417,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1237","sekotazuria","sekotazuria",NA,"ETH",NA,NA,111.8729451,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1238","semean","semean",NA,"ETH",NA,NA,67.1492253,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1239","setithumera","setithumera",NA,"ETH",NA,NA,27.00206318,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1240","shakisotown","shakisotown",NA,"ETH",NA,NA,99.91672966,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1241","shanankolo","shanankolo",NA,"ETH",NA,NA,110.31077,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1242","shashamenetown","shashamenetown",NA,"ETH",NA,NA,164.7769426,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1243","shaygosh","shaygosh",NA,"ETH",NA,NA,64.38103783,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1244","shebelberenta","shebelberenta",NA,"ETH",NA,NA,107.1153385,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1245","shebench","shebench",NA,"ETH",NA,NA,97.8028238,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1246","shebesenbo","shebesenbo",NA,"ETH",NA,NA,101.0813849,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1247","sheko","sheko",NA,"ETH",NA,NA,88.12867664,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1248","shenkor","shenkor",NA,"ETH",NA,NA,183.2327613,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1249","sherarotown","sherarotown",NA,"ETH",NA,NA,129.4846657,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1250","shinle","shinle",NA,"ETH",NA,NA,88.14003225,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1251","shireendassilassietown","shireendassilassietown",NA,"ETH",NA,NA,167.9464053,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1252","shone","shone",NA,"ETH",NA,NA,90.73337123,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1253","silti","silti",NA,"ETH",NA,NA,96.26838896,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1254","sinan","sinan",NA,"ETH",NA,NA,99.94787858,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1255","siyadebernawayu","siyadebernawayu",NA,"ETH",NA,NA,78.70126689,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1256","soddotown","soddotown",NA,"ETH",NA,NA,140.1258714,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1257","soddozuria","soddozuria",NA,"ETH",NA,NA,83.94883135,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1258","sododachi","sododachi",NA,"ETH",NA,NA,78.65637024,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1259","sofi","sofi",NA,"ETH",NA,NA,157.4138078,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1260","sokoru","sokoru",NA,"ETH",NA,NA,107.618848,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1261","southari","southari",NA,"ETH",NA,NA,103.6539235,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1262","southbench","southbench",NA,"ETH",NA,NA,97.87378786,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1263","sulultarural","sulultarural",NA,"ETH",NA,NA,98.26006464,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1264","surobarguda","surobarguda",NA,"ETH",NA,NA,179.2074415,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1265","tacharmachiho","tacharmachiho",NA,"ETH",NA,NA,135.4614717,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1266","tahtayadiabo","tahtayadiabo",NA,"ETH",NA,NA,91.28066645,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1267","tarmaber","tarmaber",NA,"ETH",NA,NA,86.88017229,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1268","tegede","tegede",NA,"ETH",NA,NA,93.22889069,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1269","tehuledere","tehuledere",NA,"ETH",NA,NA,107.7270448,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1270","telalake","telalake",NA,"ETH",NA,NA,98.8883496,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1271","telemt","telemt",NA,"ETH",NA,NA,119.9697671,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1272","tello","tello",NA,"ETH",NA,NA,102.8802427,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1273","teppitown","teppitown",NA,"ETH",NA,NA,23.41119795,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1274","terchatown","terchatown",NA,"ETH",NA,NA,83.98000082,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1275","tikurwuha","tikurwuha",NA,"ETH",NA,NA,32.41533329,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1276","tula","tula",NA,"ETH",NA,NA,85.67603429,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1277","tuliguled","tuliguled",NA,"ETH",NA,NA,87.92504631,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1278","tullo","tullo",NA,"ETH",NA,NA,78.7117456,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1279","ubadebretsahay","ubadebretsahay",NA,"ETH",NA,NA,103.3337334,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1280","wachale","wachale",NA,"ETH",NA,NA,86.43435456,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1281","wachile","wachile",NA,"ETH",NA,NA,60.35773033,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1282","wadara","wadara",NA,"ETH",NA,NA,98.54357654,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1283","wadila","wadila",NA,"ETH",NA,NA,101.2628409,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1284","wahil","wahil",NA,"ETH",NA,NA,103.7939541,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1285","walmera","walmera",NA,"ETH",NA,NA,96.48979336,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1286","wantewa","wantewa",NA,"ETH",NA,NA,43.01283914,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1287","welkayit","welkayit",NA,"ETH",NA,NA,97.47685583,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1288","wensho","wensho",NA,"ETH",NA,NA,101.8948426,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1289","werejarso","werejarso",NA,"ETH",NA,NA,78.97555155,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1290","westazernetberber","westazernetberber",NA,"ETH",NA,NA,101.4245964,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
